,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0000001,RTGS-HO,"SARDAR VALLABHBHAI PATEL SAHAKAR BHAVANNR.SHASTRINAGAR BRTS BUS STOP,NARANPURA,AHMEDABAD - 380 013",AHMEDABD,AHMEDABAD,GUJARAT,27459013
1,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0ADC001,AHMEDABD DISTRICT CO-OP. BANK LTD.,"AHMEDABD DISTRICT CO-OP. BANK LTD., NEAR GANDHI BRIDGE, OPP INCOME TAX",AHMADABAD,AHMEDABAD,GUJARAT,27542608
2,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0AMR001,AMRELI JILLA SAHAKARI BANK LTD.,"AMRELI JILLA SAHAKARI BANK LTD., BHOJALRAM BHAVAN ,RAJMAHEL ROAD,AMRELI",AMRELI,AMRELI,GUJARAT,223624
3,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0BKD001,BANASKANTHA DISTRICT CENTRAL CO-OP. BANK LTD.,"BANASKANTHA DISTRICT CENTRAL CO-OP. BANK LTD., BANAS BHAVAN, DISA HIGHWAY, PALANPUR - 385001",BANASKANTHA,PALANPUR,GUJARAT,255212
4,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0BRC001,BHARUCH DISTRICT CENTRAL CO-OP. BANK LTD,"BHARUCH DISTRICT CENTRAL CO-OP. BANK LTD., STATION ROAD . BHARUCH",BHARUCH,BHARUCH,GUJARAT,240268
5,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0BRD001,BARODA CENTRAL CO-OP. BANK LTD.,"BARODA CENTRAL CO-OP. BANK LTD., SAYAJIGUNJ STATION ROAD,VADODARA",BARODA,BARODA,GUJARAT,2362641
6,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0BVN001,BHAVNAGAR DISTRICT CENTRAL CO-OP. BANK LTD,"BHAVNAGAR DISTRICT CENTRAL CO-OP. BANK LTD., 13 SAHKAR BHAVAN , GANGAJALIYA TALAV, BHAVNAGAR",BHAVNAGAR,BHAVNAGAR,GUJARAT,2512874
7,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0GRKB01,THE GUJARAT RAJYA KARMACHARI COOP BANK LTD,THE GUJARAT RAJYA KARMACHARI CO OP BANK LTD. A.2 M.S BUILDING. LAL DARWAJA . AHMEDABAD 380001,AHMADABAD,AHMEDABAD,GUJARAT,25506384
8,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0JMN001,JAMNAGAR DISTRICT CENTRAL CO-OP. BANK LTD,"JAMNAGAR DISTRICT CENTRAL CO-OP. BANK LTD., RANJIT RAOD, JAMNAGAR - 3610001",JAMNAGAR,JAMNAGAR,GUJARAT,2678508
9,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0JND001,JUNAGADH JILLA SAHAKARI BANK LTD.,"JUNAGADH JILLA SAHAKARI BANK LTD., VANJARI CHOWK, M. G. ROAD, JUNAGADH.",JUNAGADH,JUNAGADH,GUJARAT,2627292
10,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0KDT001,KODINAR TALUKA CO-OP. BANKING UNION LTD,"KODINAR TALUKA CO-OP. BANKING UNION LTD., BANKING UNION ROAD. KODINAR",KODINAR,KODINAR,GUJARAT,221404
11,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0KTC001,KATCH DISTRICT CENTRAL CO-OP. BANK LTD.,"KATCH DISTRICT CENTRAL CO-OP. BANK LTD., VIJAYNAGAR, HOSPITAL ROAD . KATCH",KATCH,BHUJ,GUJARAT,9427434820
12,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0MSN001,MEHSANA DISTRICT CENTRAL CO-OP. BANK LTD,"MEHSANA DISTRICT CENTRAL CO-OP. BANK LTD., RAJ MAHEL ROAD, OPP. FUVARA",MEHSANA,MEHSANA,GUJARAT,221377
13,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0PDC001,PANCHMAHAL DISTRICT CO-OP. BANK LTD.,"PANCHMAHAL DISTRICT CO-OP. BANK LTD., PRABHA ROAD, GODHRA -389001",PANCHMAHAL,GODHRA,GUJARAT,249247
14,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0RJT001,RAJKOT DISTRICT CENTRAL CO-OP. BANK LTD.,"RAJKOT DISTRICT CENTRAL CO-OP. BANK LTD., JILLA BANK BHAVAN . KASTURBA ROAD , RAJKOT",RAJKOT,RAJKOT,GUJARAT,2231651
15,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0SKB001,SABARKANTHA DISTRICT CENTRAL CO-OP. BANK LTD.,"SABARKANTHA DISTRICT CENTRAL CO-OP. BANK LTD., SAHKAR VIKAS BHAVAN,STATION ROAD.HIMMATNAGAR",SABARKANTHA,HIMMATNAGAR,GUJARAT,245323
16,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0SNR001,SURENDRANAGAR DISTRICT CENTRAL CO-OP. BANK LTD,"SURENDRANAGAR DISTRICT CENTRAL CO-OP. BANK LTD., SAHKAR BHAVAN . M.G.ROAD.SURENDRANAGAR",SURENDRANAGAR,SURENDRANAGAR,GUJARAT,235789
17,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UAMODN,THE AMOD NAGRIC COOPEARATIVE BANK LTD.,"THE AMOD NAGRIC COOPERATIVE BANK LTD.,H.O.AMOD-392 110, DIST.BHARUCH,GUJARAT",BHARUCH,AMOD,GUJARAT,245278
18,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UAPANI,APANI SAHAKARI BANK LTD,"APANI SAHAKARI BANK LTD.,HATHINO CHORO,AHMEDABAD  380 001 DIST AHMEDABAD.",AHMEDABAD,AHMEDABAD,GUJARAT,22130488
19,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UBABRA,"NAGRIK SAHAKARI BANK LTD.,BABRA","NAGRIK SAHAKARI BANK LTD.,BABRA,TRIVENI,NR.GAYATRI MANDIR,BABRA-365421,DIST.AMRELI",AMRELI,BABRA,GUJARAT,233481
20,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UBAGAS,SHREE BAGASRA NAGRIK SAHAKARI BANK LTD,"SHREE BAGASRA NAGRIK SAHAKARI BANK LTD.,KAMDHENU,BHAYANI ROAD,BAGASRA-365440,DIST-AMRELI.",AMRELI,BAGASARA,GUJARAT,222193
21,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UBARIA,SHRI BARIA NAGRIK SAHAKARI BANK LTD,"SHRI BARIA NAGRIK SAHAKARI BANK LTD., HO POST BOX NO.3,DEVGADH BARIA-389380,DIST.DAHOD.",DAHOD,DEVGADH BARIA,GUJARAT,220251
22,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UBHABH,THE BHABHAR VIBHAG NAGRIK SAHAKARI BANK LTD,"THE BHABHAR VIBHAG NAGRIK SAHAKARI BANK LTD.,STATION ROAD,MAHADEVPURA,AT & PO TA.BHABHAR-385320, DIST.BANASKANTHA",BANASKANTHA,BHABHAR JUNA VAS,GUJARAT,222014
23,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UBMCBL,THE BAPUNAGAR MAHILA CO OPERATIVE BANK LTD,"THE BAPUNAGAR MAHILA CO OPERATIVE BANK LTD., VIBHAG-6, SATADHARNAGAR, NR.KHODIYARNAGAR,N.H.8, AHMEDABAD-382350",AHMADABAD,AHMEDABAD,GUJARAT,65497572
24,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UBNSBL,BALASINOR NAGRIK SAHAKARI BANK LTD,"BALASINOR NAGRIK SAHAKARI BANK LTD.P.B.NO.1,SAHAKAR BHAVAN,BALASINOR 388 255, DIST.MAHISAGAR",AHMADABAD,AHMEDABAD,GUJARAT,266058
25,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UBOTAD,SHREE BOTAD MERCANTILE COOP BANK LTD,"SHREE BOTAD MERCANTILE COOP BANK LTD.VEPAR BHAVAN,TOWER CHOWK,BOTAD-364 710, DIST.BHAVNAGAR",BHAVNAGAR,BOTAD,GUJARAT,252257
26,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UCCCBL,THE CHANASMA COMM COOP BANK LTD,"LAXMI BHUVAN,P.B.NO.5, AT POST CHANASMA 384220, DIST. PATAN . NORTH GUJARAT",AHMADABAD,AHMEDABAD,GUJARAT,222778
27,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UCHANA,THE CHANASMA NAGARIK SAHAKARI BANK LTD,"THE CHANASMA NAGARIK SAHAKARI BANK LTD.KACHERI ROAD, CHANASMA-384220 DIST.PATAN",PATAN,CHANASMA,GUJARAT,222047
28,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UCHAPI,THE CHHAPI NAGARIK SAHAKARI BANK LTD,AT & PO.CHHAPI-385210 TA VADGAM DIST.BANASKANTHA GUJARAT,BANASKANTHA,VADGAM,GUJARAT,270288
29,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UCNSBL,THE CHARADA NAGRIK SAHAKARI BANK LTD.,"THE CHARADA NAGRIK SAHAKARI BANK LTD.,AT CHARADA-382 810 TA.MANSA, DIST.GANDHINAGAR",AHMADABAD,AHMEDABAD,GUJARAT,288305
30,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UCOBML,THE COOPERATIVE BANK OF MEHSANA LTD,"THE CO.OPERATIVE BANK OF MEHSANA LTD.RAJMAHEL ROAD,MEHSANA384001",AHMADABAD,AHMEDABAD,GUJARAT,221211
31,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UDAHOD,THE DAHOD URBAN COOPERATIVE BANK LTD,"THE DAHOD URBAN COOPERATIVE BANK LTD. 1ST FLOOR,SHETH SHRI GIRDHARLAL SAHAKAR BHAVAN,APMC,MARKET YARD,DAHOD-389151",DOHAD,DAHOD,GUJARAT,246294
32,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UDHARM,THE DHARMAJ PEOPLES  COOPERATIVE BANK LTD,"THE DHARMAJ PEOPLES CO OPERATIVE BANK LTD,P.O.BOX NO.7 POST, DHARMAJ 388430 , DIST ANAND GUJARAT",ANAND,DHARMAJ,GUJARAT,244240
33,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UDNSBL,THE DHINOJ  NAGARIK SAH  BANK LTD,"THE DHINOJ NAGRIK SAHAKARI BANK LTD.NAGARIK BANK BHAVAN,BAZAR, DHINOR 384225,TA.CHANASMA,DIST.PATAN",AHMADABAD,AHMEDABAD,GUJARAT,263070
34,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UDPCBL,THE DHRANGADHRA PEOPLES CO-OPERATIVE BANK LTD,"THE DHRANGADHRA PEOPLES CO-OPERATIVE BANK LTD.,KALPVRUX, MANDVI CHOWK, DHRANGADHRA-363310. DIST.SURENDRANAGAR.",AHMADABAD,AHMEDABAD,GUJARAT,281901
35,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UGACBL,GUJARAT AMBUJA COOP BANK LTD,"GUJARAT AMBUJA CO.OP.BANK LTD.NAVRANG TOWER,SATADHAR CHAR RASTA,SOLA ROAD,AHMEDABAD 380061",AHMADABAD,AHMEDABAD,GUJARAT,27452224
36,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UGCCBL,THE GODHRA CITY CO OPERATIVE BANK LTD,"THE GODHRA CITY CO OPERATIVE BANK LTD. NR.POLICE CHOWKI,POST BOX NO.53 GODHRA 389001 DIST.PANCHMAHAL.",PANCH MAHALS,GODHRA,GUJARAT,240083
37,THE GUJARAT STATE COOPERATIVE BANK LIMITED,GSCB0UGMCBL,THE GANDHIDHAM MERCANTILE COOP BANK LTD,"THE GANDHIDHAM MERCANTILE COOP BANK LTD.,GMCB BHAVAN,PLOT NO.12,SECTOR NO.9,GANDHIDHAM - 370 201 DIST.KACHCHH",KACHCHH,GANDHIDHAM,GUJARAT,230944
