,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,HSBC BANK,HSBC0110002,MAIN BRANCH  NEW DELHI,NO  25  BARAKHAMBA ROAD  NEW DELHI 110 001,NEW DELHI,DELHI,DELHI,0
1,HSBC BANK,HSBC0110004,SOUTH EXTENSION,F 43  SOUTH EXTENSIONI  NEW DELHI 110 049,NEW DELHI,DELHI,DELHI,0
2,HSBC BANK,HSBC0110005,GURGAON,JMD REGENT SQUARE  GURGAON MEHRAULI ROAD  DLF PHAS II  GURGAON 122 001,GURGAON,GURGAON,HARYANA,0
3,HSBC BANK,HSBC0110006,GREATER KAILASH,R 47  GREATER KAILASH I  NEW DELHI 110 048,NEW DELHI,DELHI,DELHI,0
4,HSBC BANK,HSBC0110007,NOIDA  U P,K 14 18  SECTOR 18  GAUTAM BUDH NAGAR  NOIDA 201 301,GAUTAM BODDA NAGAR,NOIDA,UTTAR PRADESH,0
5,HSBC BANK,HSBC0160002,CHANDIGARH,SCO 1  SECTOR 9 D  CHANDIGARH 160 017,CHANDIGARH,CHANDIGARH,CHANDIGARH,0
6,HSBC BANK,HSBC01INDIA,FORT,"FORT,MUMBAI.",GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
7,HSBC BANK,HSBC0302002,JAIPUR,61 A  VASANTI BUILDING  SARDAR PATEL MARG  C  SCHEME  JAIPUR 302 001,JAIPUR,JAIPUR,RAJASTHAN,0
8,HSBC BANK,HSBC0380002,AHMEDABAD,MARDIA PLAZA C G ROAD  AHMEDABAD 380 006,AHMEDABAD,AHMEDABAD,GUJARAT,0
9,HSBC BANK,HSBC03INDIA,PAYMENTS DIVISION,"52 BY 60,M.G.ROAD,MUMBAI 400 001",MUMBAI,MUMBAI,MAHARASHTRA,0
10,HSBC BANK,HSBC0400001,TREASURY,"52/60, M.G. ROAD, MUMBAI 400001, MAHARASHTRA",MUMBAI,MUMBAI,MAHARASHTRA,61743100
11,HSBC BANK,HSBC0400002,MAIN BRANCH  MUMBAI,52 BY 60  M G  ROAD  MUMBAI 400 001,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
12,HSBC BANK,HSBC0400003,ANDHERI  MUMBAI,KAMALA BHAVAN  SWAMI NITYANAND MARG  ANDHERI  EASTMUMBAI 400 069,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
13,HSBC BANK,HSBC0400004,BANDRA  MUMBAI,HSBC CENTRE  DR AMBEDKAR ROAD  BANDRA  WESTMUMBAI 400 050,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
14,HSBC BANK,HSBC0400005,BORIVALI  MUMBAI,SIDDHARTH ARCADE  L T ROADFACTORY LANE JUNCTION  BORIVLI  WESTMUMBAI 400 092,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
15,HSBC BANK,HSBC0400006,CHEMBUR  MUMBAI,MERCANTILE APARTMENTS  DR CHOITRAM GIDWANI ROAD  CHEMBUR  MUMBAI 400 074,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
16,HSBC BANK,HSBC0400007,PEDDAR ROAD  MUMBAI,ASHA MAHAL  46 B  DR G DESHMUKH MARG  MUMBAI 400 026,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
17,HSBC BANK,HSBC0400008,JUHU  MUMBAI,SAROJ  B7  KAPOLE SOCIETY  V L MEHTA ROAD  JUHU  MUMBAI 400 049,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
18,HSBC BANK,HSBC0400010,LOKHANDWALA  MUMBAI,E 2 BY 3 BY 4  MANISH GARDEN  GROUND FLOOR  J P ROAD  ANDHERI  WMUMBAI 400 053,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
19,HSBC BANK,HSBC0400012,POWAI  MUMBAI,PRUDENTIAL HOUSE  GROUND FLOOR  HIRANANDANI BUSINESS PARK  POWAI  MUMBAI 400 076,GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
20,HSBC BANK,HSBC0411002,PUNE,AMAR AVINASH CORPORATE CITY  SECTOR NO  11  BUND GARDEN ROAD  PUNE 411 011,PUNE,PUNE,MAHARASHTRA,0
21,HSBC BANK,HSBC0500002,HYDERABAD,UMA PLAZARAJAGOPAL TOWERS  ROAD NO 1  NAGARJUNA HILLS  HYDERABAD  500 082,HYDERABAD URBAN,HYDERABAD,ANDHRA PRADESH,0
22,HSBC BANK,HSBC0560002,MAIN BRANCH  BANGALORE,NO  7  MAHATMA GANDHI ROAD  BANGALORE 560 001,BANGALORE URBAN,BANGALORE,KARNATAKA,0
23,HSBC BANK,HSBC0560003,JAYANAGAR  BANGALORE,SURAJ GANGA ARCADE  332 BY 7  14TH CROSS  II BLOCK  JAYANAGAR  BANGALORE 560 011,BANGALORE URBAN,BANGALORE,KARNATAKA,0
24,HSBC BANK,HSBC0600002,MAIN BRANCH  CHENNAI,96  DR RADHAKRISHNAN SALAI  MYLAPORE  CHENNAI 600 004,CHENNAI,CHENNAI,TAMIL NADU,0
25,HSBC BANK,HSBC0641002,COIMBATORE,SRIVARI GOKUL TOWERS  108  RACE COURSE ROAD  COIMBATORE 641 018,COIMBOTORE,COIMBATORE,TAMIL NADU,0
26,HSBC BANK,HSBC0682002,KOCHI,39 BY 6765  HARBOUR VIEW RESIDENCY  OPPOSITE SHIPYARD  M G ROAD  KOCHI  682 015,ERNAKULAM,KOCHI,KERALA,0
27,HSBC BANK,HSBC0700004,MAIN BRANCH  KOLKATA,31 BBD BAGH  DALHOUSIE SQUARE  KOLKATA 700 001,KOLKATA,KOLKATA,WEST BENGAL,0
28,HSBC BANK,HSBC0700005,GARIAHAT  KOLKATA,NO  2 BY 1  EKDALIA ROAD  KOLKATA 700 019,KOLKATA,KOLKATA,WEST BENGAL,0
29,HSBC BANK,HSBC0RTGSMI,RTGS-HO,"52/60, M G ROAD, FORT, MUMBAI 400 001",MUMBAI,MUMBAI,MAHARASHTRA,0
