,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,JAMMU AND KASHMIR BANK LIMITED,JAKA0AALLAH,ALLAH BISHNAH,"PO-VILLAGE ALLAH, TEHSIL-BISHNAH, DISTRICT-JAMMU, PIN-181131",JAMMU,BISHNA,JAMMU AND KASHMIR,272952
1,JAMMU AND KASHMIR BANK LIMITED,JAKA0ABHAMA,ABHAMA,"VILLAGE-ABHAMA, BLOCK- ACHAGOZA, TEHSIL-RAJPORA, DISTRICT-PULWAMA, JK, PIN-192301",PULWAMA,RAJPURA,JAMMU AND KASHMIR,9858889888
2,JAMMU AND KASHMIR BANK LIMITED,JAKA0ACHBAL,ACHABAL SOPORE,"MAIN MARKET ACHBAL,DOABGH SOPORE",BARAMULLA,ACHBAL SOPORE,JAMMU AND KASHMIR,7298004434
3,JAMMU AND KASHMIR BANK LIMITED,JAKA0ACHENN,ACHEN,PULWAMA KASHMIR JAMMU AND KASHMIR PIN 192305,PULWAMA,PULWAMA,JAMMU AND KASHMIR,9596580353
4,JAMMU AND KASHMIR BANK LIMITED,JAKA0ACHKAM,AKCHAMAL,"RAKINA, AKCHAMAL, BLOCK / TEHSIL & DISTRICT-KARGIL, PIN-194103",KARGIL,KARGIL,JAMMU AND KASHMIR,9419895835
5,JAMMU AND KASHMIR BANK LIMITED,JAKA0ACHNAG,ACHABAL  ANANTNAG,ACHBAL ANANTNAG,ANANTNAG,ACHBAL,JAMMU AND KASHMIR,241226
6,JAMMU AND KASHMIR BANK LIMITED,JAKA0AGADOL,AHLAN GADOLE,"Ahlan Gadole,District Anantnag,J AND K Pin code 192202",ANANTNAG,AHLAN GADOLE,JAMMU AND KASHMIR,9797863888
7,JAMMU AND KASHMIR BANK LIMITED,JAKA0AGHARJ,AGHARJITTO,"AGHARJITTO,DISTRICT REASI,TEHSIL REASI,JAMMU,J AND K PIN 182301",REASI,AGHAR JITOO,JAMMU AND KASHMIR,0
8,JAMMU AND KASHMIR BANK LIMITED,JAKA0AHAMAD,C G ROAD AHMADABAD,"PARISEEMA COMPLEX, G.G. ROAD",AHMADABAD,AHMADABAD,GUJARAT,26562553
9,JAMMU AND KASHMIR BANK LIMITED,JAKA0AHMADD,AHMAD NAGAR,"AHMAD NAGAR, MAIN CHOWK (90 FT. ROAD),SRINAGAR, PIN-190020",SRINAGAR,SRINAGAR,JAMMU AND KASHMIR,9419086735
