,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,RESERVE BANK OF INDIA,RBIS0AGPA01,AGARTALA,"II FLOOR,JACKSON GATE BUILDING LENIN SARANI,AGARTALA",AGARTALA,TRIPURA,TRIPURA,2381051
1,RESERVE BANK OF INDIA,RBIS0AHPA01,AHMEDABAD REGIONAL OFFICE,"PAD,AHMEDABAD MAIN OFFICE,AHMEDABAD",AHMEDABAD,AHMEDABAD,GUJARAT,0
2,RESERVE BANK OF INDIA,RBIS0BBPA01,PAD BHUBANESWAR,"PAD BHUBANESWAR, BHUBANESWAR",KHURDA,BHUBANESWAR,ODISHA,0
3,RESERVE BANK OF INDIA,RBIS0BGPA01,BANGALORE REGIONAL OFFICE,"10 BY 3 BY 8, NRUPTHUNGA ROAD, BANGALORE-560 001",BANGALORE,BANGALORE,KARNATAKA,0
4,RESERVE BANK OF INDIA,RBIS0BLPA01,PAD BHOPAL,"PAD BHOPAL,BHOPAL",BHOPAL,BHOPAL,MADHYA PRADESH,0
5,RESERVE BANK OF INDIA,RBIS0CGPA01,PAD CHANDIGARH,"PAD CHANDIGARH,CHANDIGARH",CHANDIGARH,CHANDIGARH,CHANDIGARH,0
6,RESERVE BANK OF INDIA,RBIS0CNPA01,CHENNAI REGIONAL OFFICE,"PAD,CHENNAI MAIN OFFICE,CHENNAI",CHENNAI,CHENNAI,TAMIL NADU,0
7,RESERVE BANK OF INDIA,RBIS0COD001,RBI CENTRAL OFFICE DEPARTMENTS,"CENTRAL ADMINISTRATION DIVISION, HUMAN RESOURCE MANAGEMENT DEPARTMENT, CENTRAL OFFICE, AMAR BUILDING, 3RD FLOOR, SIR P M ROAD, MUMBAI 400001",MUMBAI,MUMBAI,MAHARASHTRA,22661146
8,RESERVE BANK OF INDIA,RBIS0DNPA01,DEHRADUN,"74 BY 1,RAJPUR ROAD,DEHRADUN",DEHRADUN,DEHRADUN,UTTARAKHAND,0
9,RESERVE BANK OF INDIA,RBIS0GOAPEP,"RBI,HYDERABAD,GOVT OF AP","RESERVE BANK OF INDIA,6/1/56,SECRETARIAT ROAD,SAIFABAD,KHAIRATABAD,HYDERABAD,TELANGANA 500004",HYDERABAD,HYDERABAD,TELANGANA,23230499
