,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000001,RTGS-HO,"RADHA BHAVAN, 2ND FLOOR, NAGINDAS MASTER ROAD, FORT, MUMBAI 400001",MUMBAI,MUMBAI,MAHARASHTRA,22696050
1,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000002,CORPORATE OFFICE,"NIRLON HOUSE, DR. ANNIE BESANT ROAD, WORLI, MUMBAI 400030",MUMBAI,MUMBAI,MAHARASHTRA,66661010
2,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000003,FORT,"YUSUF BUILDING, VEER NARIMAN ROAD, FORT, MUMBAI 400001",MUMBAI,MUMBAI,MAHARASHTRA,22049074
3,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000004,TARDEO,"GAMADIA COLONY, TARDEO, MUMBAI 400007",MUMBAI,MUMBAI,MAHARASHTRA,23517173
4,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000005,BANDRA,"DARVESH ROYAL, MASTER VINAYAK ROAD (PERRY ROAD), BANDRA (W), MUMBIA 400050",MUMBAI,MUMBAI,MAHARASHTRA,26426236
5,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000006,ANDHERI,"SHOP NO 2 & 3 PARSIAN CO-OP HSG SOC, V P ROAD, ANDHERI (W) MUMBAI 400058",MUMBAI,MUMBAI,MAHARASHTRA,26238237
6,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000007,DADAR,"658, KHORSHED ABAD, KATRAK ROAD, DADAR PARSEE COLONY, DADAR (E), MUMBAI 400014",MUMBAI,MUMBAI,MAHARASHTRA,24182644
7,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000008,PUNE,"MODERN HOUSE, 636, 637 SACHAPIR STREET, PUNE 411001",PUNE,PUNE,MAHARASHTRA,26119177
8,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000009,LOKHANDWALLA,"S 41, RNA SHOPPING ARCADE, SWAMI SAMARTH NAGAR, LOKHANDWALA COMPLEX, ANDHERI (W), MUMBAI 400053",MUMBAI,MUMBAI,MAHARASHTRA,26396172
9,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000010,MAHIM,"DELTA APARTMENTS, SONAWALA AGIARY LANE, MAHIM, MUMBAI 400016",MUMBAI,MUMBAI,MAHARASHTRA,24442375
10,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000011,BORIVALI,"MAYFAIR TULSIBAUG, UNIT NO.2/A, RAMDAS SUTRALE MARG, CHANDAVARKAR LANE, BORIVALI (WEST), MUMBAI-400092",MUMBAI,MUMBAI,MAHARASHTRA,28902728
11,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000012,DAHISAR,"RUSTOMJEE INTERNATIONAL SCHOOL, RUSTOMJEE ACRES, DAHISAR (W), MUMBAI 400068",MUMBAI,MUMBAI,MAHARASHTRA,28946771
12,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000013,THANE,"NARGISH BUILDING, GROUND FLOOR, CHARAI, THANE (W), 400601",MUMBAI,MUMBAI,MAHARASHTRA,25330104
13,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000014,GOREGAON,"6, ONKAR BUILDING, OPP. OBERAI MALL DINDOSHI (FILM CITY ROAD) GOREGAON (E), MUMBAI 400098",MUMBAI,MUMBAI,MAHARASHTRA,28493076
14,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000102,BELGIUM,"BELGIUM CHAMBERS, OPP. LINEAR BUS STOP, RING ROAD, SURAT 395003",SURAT,SURAT,GUJARAT,2402051
15,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000103,ABHISHEK MARKET,"1, BALAJI MARKET, RING ROAD, SURAT 395002",SURAT,SURAT,GUJARAT,2366951
16,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000104,PATEL PARK,"11, PATEL PARK, TADWADI, RANDER ROAD, SURAT 395009",SURAT,SURAT,GUJARAT,2763232
17,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000105,UDHNA MAGDALLA,"11, CITY CENTER, UDHNA MAGDALLA ROAD, SURAT 395007",SURAT,SURAT,GUJARAT,2631542
18,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000106,CITYLIGHT,"UG-14, HIRA PANNA, SHOPPING MALL, CITY, - LIGHT ROAD, SURAT 395007",SURAT,SURAT,GUJARAT,2256863
19,THE ZOROASTRIAN COOPERATIVE BANK LIMITED,ZCBL0000108,VED KATARGAM,"24, GROUND FLOOR, PARTH, KATARGAM SINGANPOR(VED) ROAD, SURAT 395004",SURAT,SURAT,GUJARAT,2366951
