,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000001,RTGS-HO,"JANADHAR BHAVAN, JALNA ROAD, BEED, DIST. BEED.STATE:MAHARASHTRA-431122",BEED,BEED,MAHARASHTRA,222154
1,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000002,MAIN,"JANADHAR BHAVAN, JALNA ROAD, BEED,DIST. BEED.STATE:MAHARASHTRA-431122",BEED,BEED,MAHARASHTRA,224206
2,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000003,MARKET YARD,"MONDHA, BEED, DIST. BEED,STATE:MAHARASHTRA-431122.",BEED,BEED,MAHARASHTRA,227223
3,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000004,KAIJ,"KANADI ROAD, KAIJ, DIST. BEED,STATE:MAHARASHTRA-431123",BEED,KAIJ,MAHARASHTRA,252657
4,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000005,MAJALGAON,"COURT ROAD, MAJALGAON,  DIST. BEED,STATE:MAHARASHTRA-431131",BEED,MAJALGAON,MAHARASHTRA,234136
5,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000006,GEORAI,"MAIN ROAD, GEORAI, DIST. BEED,STATE:MAHARASHTRA-431127",BEED,GEORAI,MAHARASHTRA,262149
6,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000007,PARLI,"VAIDYANATH SHOPPING COMPLEX, PARLI,DIST. BEED,STATE:MAHARASHTRA-431515",BEED,PARLI,MAHARASHTRA,223113
7,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000008,CIDCO AURANGABAD,"YASH TOWER, NEAR NAIK COLLEGE, JALNA ROAD, CIDCO, AURANGABAD DIST AURANGABAD, STATE: MAHARASHTRA-431 001",AURANGABAD,AURANGABAD,MAHARASHTRA,2484056
8,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000009,PAITHAN,"COURT ROAD, PAITHAN, TQ. PAITHAN, DIST. AURANGABAD",AURANGABAD,PAITHAN,MAHARASHTRA,224249
9,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000010,SHIVAJI NAGAR,"SHIVAJI NAGAR, BEED,DIST. BEED,STATE:MAHARASHTRA-431122",BEED,BEED,MAHARASHTRA,226065
10,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000011,AHMEDNAGAR,"AADISH PLAZA, IST FLOOR, SAVEDI ROAD, DIST. AHEMADNAGAR,STATE:MAHARASHTRA-414001",AHMEDNAGAR,AHMEDNAGAR,MAHARASHTRA,2426154
11,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000012,LATUR,"PADILE COMPLEX, DIST. LATUR",LATUR,LATUR,MAHARASHTRA,227798
12,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000013,SANGAMNER,"OFFICE NO. 102, MALPANI PLAZA, SANGAMNER, DIST. AHEMADNAGAR,STATE:MAHARASHTRA-422605",AHMEDNAGAR,SANGAMNER,MAHARASHTRA,223154
13,SHRI CHHATRAPATI RAJASHRI SHAHU URBAN COOPERATIVE BANK LIMITED,CRUB0000014,BEDD BYPASS,"K.P.COMPLEX, SATARA PARISAR, GUT NO. 141, NEAR MHASKE PETROL PUMP, BEED BYPASS ROAD, AURANGABAD, DIST. AURANGABAD,STATE:MAHARASHTRA - 431005",AURANGABAD,AURANGABAD,MAHARASHTRA,2653342
