,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000001,RTGS-HO,RDC A-20 RAJNAGAR GZB,GHAZIABAD,GHAZIABAD,UTTAR PRADESH,2824884
1,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000011,HAPUR MAIN,PAKKA BAGH HAPUR GZB,GHAZIABAD,HAPUR,UTTAR PRADESH,2335980
2,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000021,WRIGHTGANJ,"79,WRIGHTGANJ GHANTAGHAR GZB",GHAZIABAD,GHAZIABAD,UTTAR PRADESH,2851608
3,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000031,MODINAGAR MAIN,G.T.ROAD MODINAGAR,GHAZIABAD,MODINAGAR,UTTAR PRADESH,2243013
4,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000041,SIMBHAOLI,HAPUR GARH ROAD BUXAR SIMBHOLI,GHAZIABAD,SIMBHAOLI,UTTAR PRADESH,223046
5,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000051,PILKHUWA,CHANDI ROAD PILKHUWA GZB,GHAZIABAD,PILKHUWA,UTTAR PRADESH,2322242
6,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000061,DADRI,G.T ROAD DADRI NEAR BUS STAND GBN,GAUTAM BUDDHA NAGAR,DADRI,UTTAR PRADESH,2662643
7,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000071,GARH MUKTESHWAR,OPPOSITE BUS STAND GARH GZB,GHAZIABAD,GARH MUKTESHWAR,UTTAR PRADESH,221133
8,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000081,SAHIBABAD,"4 BY 54,RAJENDRA NAGAR,SAHIBABAD",GHAZIABAD,SAHIBABAD,UTTAR PRADESH,2630432
9,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000091,MURADNAGAR,KASBA ROAD MURAD NAGAR,GHAZIABAD,MURADNAGAR,UTTAR PRADESH,2261101
10,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000101,HAPUR EVE,"CHMBRS OF COMRS,CHANDI ROD HPR",GHAZIABAD,HAPUR,UTTAR PRADESH,2335286
11,ZILA SAHAKRI BANK LIMITED GHAZIABAD,ZSBL0000111,HAPUR MANDI,NAVEEN MANDI HAPUR,GHAZIABAD,HAPUR,UTTAR PRADESH,2334483
