,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,YES BANK,YESB0000001,RTGS-HO,"GROUND AND FIRST FLOOR,MOTI MAHAL, DR. ANNIE BESANT ROAD,, NEXT TO CITY BAKERY, WORLI, MUMBAI, MAHARASHTRA-400018",GREATER BOMBAY,MUMBAI,MAHARASHTRA,66699293
1,YES BANK,YESB0000002,"GURGAON, HARYANA","FORTUNE GLOBAL ARCADE,, SIKANDERPUR,, MEHRAULI GURGAON ROAD,, GURGAON, HARYANA-122002",GURGAON,GURGAON,HARYANA,4069000
2,YES BANK,YESB0000003,"CHANAKYAPURI, NEW DELHI","PLOT NO.11/48, SHOPPING CENTRE,, DIPLOMATIC ENCLAVE, MALCHA MARKET,, CHANAKYAPURI, NEW DELHI, DELHI-110021",DELHI,NEW DELHI,DELHI,30259000
3,YES BANK,YESB0000004,"NARIMAN POINT, MUMBAI","MITTAL CHAMBERS,, NARIMAN POINT, , MUMBAI, MAHARASHTRA-400021",GREATER BOMBAY,MUMBAI,MAHARASHTRA,66749000
4,YES BANK,YESB0000005,"NUNGAMBAKKAM, CHENNAI","UTHAMAR GANDHI SALAI,, OPP PARK HOTEL,, NUNGAMBAKKAM,, CHENNAI, TAMIL NADU-600034",CHENNAI,CHENNAI,TAMIL NADU,66765000
5,YES BANK,YESB0000006,"SOMAJIGUDA, HYDERABAD","MAYANK TOWERS,, SURVEY NO.31 (OLD),31/2 (NEW), RAJ BHAVAN ROAD,SOMAJIGUDA,, HYDERABAD, ANDHRA PRADESH-500082",HYDERABAD,HYDERABAD,ANDHRA PRADESH,66739000
6,YES BANK,YESB0000007,AHMEDABAD,"102/103, CG CENTRE,, CG ROAD,, , AHMEDABAD, GUJARAT-380009",AHMADABAD,AHMEDABAD,GUJARAT,66319000
7,YES BANK,YESB0000008,"SHIVAJI NAGAR, PUNE","KARAN SELEN,, BHANDARKAR ROAD,, SHIVAJI NAGAR, PUNE, MAHARASHTRA-411004",PUNE,PUNE,MAHARASHTRA,67274800
8,YES BANK,YESB0000009,"BARODA, GUJARAT","GROUND FLOOR, CORNER SQUARE, RACE COURSE CIRCLE, NEXT TO WEST SIDE/ INOX, BARODA, GUJARAT-390007",SONIPAT,BARODA,GUJARAT,6629000
9,YES BANK,YESB0000010,"ANDHERI(W), MUMBAI","G1, GROUND FLOOR, VALECHA CHAMBERS, PLOT B6, NEW LINK ROAD,, ANDHERI (WEST), MUMBAI, MAHARASHTRA-400053",GREATER BOMBAY,MUMBAI,MAHARASHTRA,66929000
10,YES BANK,YESB0000011,"SURAT, GUJARAT","GR FLOOR,MANGALDEEP, RING ROAD,, NEAR MAHAVIR HOSPITAL, NEAR RTO,, , SURAT, GUJARAT-395001",SURAT,SURAT,GUJARAT,6629000
11,YES BANK,YESB0000012,MANDI GOBINDGARH,"SHOWROOM NO 21, SECTOR 19A,, GROUND FLOOR, N.R. PLAZA,, GRAND TRUNK ROAD,, MANDI GOBINDGARH, PUNJAB-147301",FATEHGARH SAHIB,MANDI GOBINDGARH,PUNJAB,308000
