,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,AXIS BANK,UTIB0000003,AHMEDABAD BRANCH,"TRISHUL-OPPOSITE SAMARTHESHWAR TEMPLE  LAW GARDEN, ELLIS BRIDGE-380006",AHMEDABAD,AHMEDABAD,GUJARAT,0
1,AXIS BANK,UTIB0000004,MUMBAI BRANCH,"UNIVERSAL INSURANCE BUILDING,GROUND FLOOR  SIR P M ROAD, FORT,MAHARASHTRA,400001",GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
2,AXIS BANK,UTIB0000005,KOLKATA BRANCH,"7, SHAKESPEARE SARANI  KOLKATA",KOLKATA,KOLKATA,WEST BENGAL,0
3,AXIS BANK,UTIB0000006,CHENNAI,"82 DR RADHAKRISHNAN SALAI  MYLAPORE, CHENNAI",CHENNAI,CHENNAI,TAMIL NADU,0
4,AXIS BANK,UTIB0000007,NEW DELHI,"STATESMAN HOUSE,  148, BARAKHAMBA ROAD",NEW DELHI,DELHI,DELHI,0
5,AXIS BANK,UTIB0000008,HYDERABAD,"6-3-879/B FIRST FLOOR,G PULLA REDDY BL  GREENLANDS, BEGUMPET ROAD",HYDERABAD URBAN,HYDERABAD,ANDHRA PRADESH,0
6,AXIS BANK,UTIB0000009,BANGALORE,"NO. 9, M.G. ROAD,  BLOCK 'A'",BANGALORE URBAN,BANGALORE,KARNATAKA,0
7,AXIS BANK,UTIB0000010,JAIPUR,"O-15, GREEN HOUSE  ASHOK MARG, C-SCHEME",JAIPUR,JAIPUR,RAJASTHAN,0
8,AXIS BANK,UTIB0000011,GOLPARK,"20,GARIAHAT ROAD  GOLPARK",KOLKATA,KOLKATA,WEST BENGAL,0
9,AXIS BANK,UTIB0000012,JAMSHEDPUR,"VOLTAS HOUSE, MAIN ROAD  BISTUPUR",PURBI SINGHBHUM,JAMSHEDPUR,JHARKHAND,0
10,AXIS BANK,UTIB0000013,VADODARA,"VARDHAMAN COMPLEX, OPP. G.E.B  RACE COURSE CIRCLE (NORTH),",VADODARA,VADODARA,GUJARAT,0
11,AXIS BANK,UTIB0000014,T NAGAR,"79, G N CHETTY ROAD  T. NAGAR",CHENNAI,CHENNAI,TAMIL NADU,0
12,AXIS BANK,UTIB0000015,GREEN PARK,"K-12, GREEN PARK MAIN  NEW DELHI",NEW DELHI,DELHI,DELHI,0
13,AXIS BANK,UTIB0000016,"ANNA NAGAR, CHENNAI","F 33, II ND AVENUE,  ANNA NAGAR EAST,",CHENNAI,CHENNAI,TAMIL NADU,0
14,AXIS BANK,UTIB0000017,KANKURGACHI,"P-35, CIT ROAD, SCHEME VII (M)  MANICKTALA MAIN ROAD, KOLKATA",KOLKATA,KOLKATA,WEST BENGAL,0
15,AXIS BANK,UTIB0000018,BORIVALI (WEST),"NANDNANDAN BHAVAN ,SODAWALA LANE,  BORIVALI (WEST)",GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
16,AXIS BANK,UTIB0000019,VASAI,"LUCKY PALACE,  NEAR S T BUS STAND,NAVGHAR,VASAI (W)",THANE,THANE,MAHARASHTRA,0
17,AXIS BANK,UTIB0000020,ANDHERI,"AXIS BANK ROYAL ACCORD IV, MAIN ROAD LOKHANDWALA COMPLEX, ANDHERI (WEST)",GREATER MUMBAI,MUMBAI,MAHARASHTRA,0
18,AXIS BANK,UTIB0000021,NABAPALLY,"SANGAM MARKET, COLONY MORE  NABAPALLY,BARASAT",NORTH 24 PARGANAS,NABAPALLY,WEST BENGAL,0
19,AXIS BANK,UTIB0000022,NOIDA,"B2-B3, SECTOR 16  NOIDA, U.P.",GAUTAM BODDA NAGAR,NOIDA,UTTAR PRADESH,0
20,AXIS BANK,UTIB0000023,VIRAR,"GOKUL BUILDING,I ST FLOOR  AGASHI ROAD, VIRAR (WEST)",THANE,THANE,MAHARASHTRA,0
