,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,INDIAN OVERSEAS BANK,IOBA0000002,ADYAR,"NO 12, SARDAR PATEL ROAD, ADAYAR, CHENNAI - 600020",CHENNAI,CHENNAI,TAMIL NADU,24913138
1,INDIAN OVERSEAS BANK,IOBA0000003,AHMEDABAD KALUPUR CIRCLE,"MUNICIPAL CORP BUILDING, KALUPUR CIRCLE, RAILWAYPURA, AHMEDABAD PIN 380002",AHMADABAD,AHMEDABAD,GUJARAT,22130391
2,INDIAN OVERSEAS BANK,IOBA0000004,ALLEPPEY,"V S V SUBBASH IYER BUILDING,C C N B ROAD,ALLEPPEY PIN 688001",ALAPUZZHA,ALAPPUZHA,KERALA,2251551
3,INDIAN OVERSEAS BANK,IOBA0000005,AMINJIKARAI,"OLD 248, 409, POONAMALLE HIGH ROAD, AMINJIKARAI, CHENNAI 600029",CHENNAI,CHENNAI,TAMIL NADU,26681111
4,INDIAN OVERSEAS BANK,IOBA0000006,AMRITSAR,"CONGRESS BHAVAN BUILDING, GANDHI BAZAAR, AMRITSAR - PIN 143001",AMRITSAR,AMRITSAR,PUNJAB,2553799
5,INDIAN OVERSEAS BANK,IOBA0000007,ANNUR,"166 A, KOVAI ROAD, ANNUR PIN 638653",COIMBATORE,ANNUR,TAMIL NADU,262264
6,INDIAN OVERSEAS BANK,IOBA0000008,CHENNAI AVADI,"229,NEW MILITARY ROAD,AVADI CHENNAI PIN600054",CHENNAI,CHENNAI,TAMIL NADU,26556536
7,INDIAN OVERSEAS BANK,IOBA0000009,AYANAVARAM,"150, KONNUR RD, AYANAVARAM, CHENNAI",CHENNAI,CHENNAI,TAMIL NADU,26742426
8,INDIAN OVERSEAS BANK,IOBA0000010,VALAPATANAM,"B P 11 BY 293 A,STATION RD,VALAPATNAM",KANNUR,BALIAPATAM,KERALA,2778026
9,INDIAN OVERSEAS BANK,IOBA0000011,BANGALORE,"7, SRISAILAM, I MAIN ROAD, GANDHI NAGAR, BANGALORE - 560009",BANGALORE URBAN,BANGALORE,KARNATAKA,22950224
10,INDIAN OVERSEAS BANK,IOBA0000012,CANTONMENT,"NO 3, CENTRAL STREET, BANGALORE - 560001.",BANGALORE URBAN,BANGALORE,KARNATAKA,22950151
11,INDIAN OVERSEAS BANK,IOBA0000013,BALLYGUNGE,"195 BY 4, RASH BEHARI ROAD, BALLYGUNGE, KOLKATA - 700019",KOLKATA,KOLKATA,WEST BENGAL,24406525
12,INDIAN OVERSEAS BANK,IOBA0000014,MUMBAI FORT,"2 BY 10 ELPHINSTONE BUILDING, VEERNARIMAN ROAD,HORNIMAN CIRCLE,FORT,MUMBAI - 400 023",GREATER BOMBAY,MUMBAI,MAHARASHTRA,22622012
13,INDIAN OVERSEAS BANK,IOBA0000015,INDIA EXCHANGE PLACE,"P 35, INDIA EXCHANGE PLACE, KOLKATA - 700001",KOLKATA,KOLKATA,WEST BENGAL,22254056
14,INDIAN OVERSEAS BANK,IOBA0000016,KANNUR,"CW 30 BY 1289,FORT RD,KANNUR",CANNANORE,KANNUR,KERALA,2711815
15,INDIAN OVERSEAS BANK,IOBA0000017,DARYAGANJ,"NO 5, NETHAJI SUBHASH MARG, DARYA GANJ, NEW DELHI 110002",NEW DELHI,DELHI,DELHI,23278280
16,INDIAN OVERSEAS BANK,IOBA0000018,CHOKKIKULAM,"4A KAMALA II STREET, CHINNA CHOKKIKULAM, MADURAI",MADURAI,MADURAI,TAMIL NADU,2530871
17,INDIAN OVERSEAS BANK,IOBA0000019,KOCHI,VI 1147  KOTTUKULAM ROAD  KOCHI PIN 682002,ERNAKULAM,KOCHI,KERALA,2229548
18,INDIAN OVERSEAS BANK,IOBA0000020,COIMBATORE MAIN,"1218, BIG BAZAAR STREET, COIMBATORE - 641 001",COIMBATORE,COIMBATORE,TAMIL NADU,2398190
19,INDIAN OVERSEAS BANK,IOBA0000021,CUDDALORE,"NO. 18 IMPERIAL RD, CUDDALORE",CUDDALORE,CUDDALORE,TAMIL NADU,238135
20,INDIAN OVERSEAS BANK,IOBA0000022,CUTTACK,"P.K. PARIJA ROAD, OPP HOWRAH MOTORS, CUTTACK. PIN 753001",CUTTACK,CUTTACK,ODISHA,2304343
21,INDIAN OVERSEAS BANK,IOBA0000023,DEVAKOTTAI,"20,THIAGIGAL RD,DEVAKOTTAI 630302",SIVAGANGA,DEVAKOTTAI,TAMIL NADU,272281
22,INDIAN OVERSEAS BANK,IOBA0000024,ERNAKULAM,"40 BY 8007  AND  8008, M.G.ROAD , ERNAKULAM, KOCHI - 682 035",ERNAKULAM,KOCHI,KERALA,2384395
23,INDIAN OVERSEAS BANK,IOBA0000025,ERODE,"931, PARK RD, ERODE",ERODE,ERODE,TAMIL NADU,2213184
24,INDIAN OVERSEAS BANK,IOBA0000026,GOVERNORPET,"29 4 54K,CSI TA B.A.S.S COMPLEX,RAMACHANDRA RAO RD,VIJAYAWADA",KRISHNA,VIJAYAWADA,ANDHRA PRADESH,2573730
25,INDIAN OVERSEAS BANK,IOBA0000027,GUDIYATHAM,"42,KOSA ANNAMALAI STREET,GUDIYATHAM PIN 632602",VELLORE,GUDIYATHAM,TAMIL NADU,28584896
26,INDIAN OVERSEAS BANK,IOBA0000028,GUNTUR,"12-25-98, SUNDARAM BUILDING, LEELAMAHAL ROAD, GUNTUR - 522001",GUNTUR,GUNTUR,ANDHRA PRADESH,2220343
27,INDIAN OVERSEAS BANK,IOBA0000029,MANGALORE HAMPANKATTA,"13 13 1530, K S RAO ROAD, HAMPANKATTA, MANGALORE PIN 575001",DAKSHIN KANNAD,MANGALORE,KARNATAKA,2411627
28,INDIAN OVERSEAS BANK,IOBA0000030,HYDERABAD,"104 BY 1, ABIDS TO KOTI ROAD, SULTAN BAZAAR, HYDERABAD - 500095",HYDERABAD,HYDERABAD,ANDHRA PRADESH,23468819
29,INDIAN OVERSEAS BANK,IOBA0000031,KAKINADA,"37 1 7,MAIN RD,KAKINADA",EAST GODAVARI,KAKINADA,ANDHRA PRADESH,2376256
30,INDIAN OVERSEAS BANK,IOBA0000032,KANIYUR,"4 BY 6A, SHANMUGAM BUILDINGS, MAIN ROAD, KANIYUR PIN 642203",COIMBATORE,KANIYUR(UDUMELPET TQ),TAMIL NADU,241230
31,INDIAN OVERSEAS BANK,IOBA0000033,KARAIKAL,"163 B CHURCH STREET, KARAIKAL",KARAIKAL,KARAIKAL,PUDUCHERRY,222423
32,INDIAN OVERSEAS BANK,IOBA0000034,KARAIKUDI,"72,73,74,SEKKALAI ROAD,KARAIKUDI PIN 630001",SIVAGANGA,KARAIKUDI,TAMIL NADU,238462
33,INDIAN OVERSEAS BANK,IOBA0000035,KAROL BAGH,"10222  AND  10223, GURUDWARA ROAD, KAROL BAGH, NEW DELHI - 110005",NEW DELHI,DELHI,DELHI,28753032
34,INDIAN OVERSEAS BANK,IOBA0000036,KARUR,"1,K V R COMPLEX,80 FEET ROAD,SENGUNTHAPURAM,KARUR PIN 639001",TIRUCHIRAPALLI,KARUR,TAMIL NADU,239430
35,INDIAN OVERSEAS BANK,IOBA0000037,KILASAVALPATTI,1 BY 68 69 WEST SIVANKOIL STREET630205,SIVAGANGA,SIVAGANGA,TAMIL NADU,265225
36,INDIAN OVERSEAS BANK,IOBA0000038,KODAMBAKKAM,"292, ARCOT ROAD, KODAMBAKKAM , CHENNAI - 600 024",CHENNAI,CHENNAI,TAMIL NADU,24801145
