,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,KARNATAKA BANK LIMITED,KARB0000001,RTGS-HO,"REGD. & HEAD OFFICE, P.B.NO.599, MAHAVEER CIRCLE, KANKANADY, MANGALORE - 575002",DAKSHINA KANNADA,MANGALORE,KARNATAKA,2228222
1,KARNATAKA BANK LIMITED,KARB0000002,ADYANADKA,"D.NO.492/2A,KEPU VILLAGE,ADYANADKA, PIN - 574260",DAKSHINA KANNADA,ADYANADKA,KARNATAKA,270225
2,KARNATAKA BANK LIMITED,KARB0000003,AIRODY,"NH17 HIGHWAY,AIRODY, PIN - 576226",UDUPI,AIRODY,KARNATAKA,2584120
3,KARNATAKA BANK LIMITED,KARB0000004,AJJAMPURA,"SHRI VENKATESHWARA NILAYA T.H. ROAD,AJJAMPURA PIN - 577547",CHICKMAGALUR,AJJAMPURA,KARNATAKA,245126
4,KARNATAKA BANK LIMITED,KARB0000005,ALMEL,"S S GUNDAGI BUILDING, MAIN ROAD,ALMEL, PIN - 586226",BIJAPUR,ALMEL,KARNATAKA,232007
5,KARNATAKA BANK LIMITED,KARB0000006,ANAVATTI,"IST FLOOR,KAMAKSHI KRIPA ANAVATTI - 577413",SHIMOGA,SORABA,KARNATAKA,267149
6,KARNATAKA BANK LIMITED,KARB0000007,AREHALLI,"FIRST FLOOR,AL-SADIQ COMPLEX,SAKLESHPUR ROAD,AREHALLI.(BELUR TALUK), PIN - 573101",HASSAN,BEGUR,KARNATAKA,221323
7,KARNATAKA BANK LIMITED,KARB0000008,ARKALGUD,"NO.1,IST FLOOR,K ABDUL JABBAR BULIDING,HOLENARASIPUR ROAD ARKALGUD, PIN 573102",HASSAN,ARKALGUD,KARNATAKA,220226
8,KARNATAKA BANK LIMITED,KARB0000009,ARSIKERE,"LAKSHMI,B.H.ROAD,ARSIKERE, PIN 573103",HASSAN,ARSIKERE,KARNATAKA,231796
9,KARNATAKA BANK LIMITED,KARB0000010,AYANUR,"SITE NO.47 & 48,HARNAHALLY ROAD,AYANUR, PIN - 577211",SHIMOGA,AYANUR,KARNATAKA,235627
10,KARNATAKA BANK LIMITED,KARB0000011,AMTADY,"IST FLOOR,LOURDES COMPLEX,AMTADY,LORETTO POST,AMTADY- BANTWAL TALUK., PIN - 574211",DAKSHINA KANNADA,AMTADY,KARNATAKA,233393
11,KARNATAKA BANK LIMITED,KARB0000012,AIKALA,"RAMAKRISHNA NILAYA,POST KINNIGOLI,AIKALA, PIN - 574150",DAKSHINA KANNADA,AIKALA,KARNATAKA,2295118
12,KARNATAKA BANK LIMITED,KARB0000013,AMASEBAIL,"FIRST FLOOR,ABHIRAM BUILDING  AMASEBAIL, PIN - 576227",UDUPI,AMASEBAIL,KARNATAKA,286239
13,KARNATAKA BANK LIMITED,KARB0000014,AGALI,"OPP.PUSHPANJALI TALKIES MADAKASIRA ROAD,AGALI, PIN - 515311.",ANANTHAPUR,AGALI,ANDHRA PRADESH,284827
14,KARNATAKA BANK LIMITED,KARB0000015,ALADANGADY,"1-161,IST FLOOR,NEHRU SANKURNA,MAIN ROAD,ALADANGADY, PIN - 574217",DAKSHINA KANNADA,ALADANGADY,KARNATAKA,272231
15,KARNATAKA BANK LIMITED,KARB0000016,ADI UDUPI,"IST FLOOR,DURGA INTERNATIONAL BUILDING,UDUPI MALPE ROAD,UDUPI, PIN - 576101",UDUPI,UDUPI,KARNATAKA,2524793
16,KARNATAKA BANK LIMITED,KARB0000017,ALTO BETIM GOA,"NO.1(817)PANAJI-MAPUSA ROAD,ALTO PORVORIM,  BARDEZ,NORTH GOA,GOA, PIN - 403521",NORTH GOA,GOA,GOA,2410534
17,KARNATAKA BANK LIMITED,KARB0000018,AMBAGILU UDUPI,"SUJATHA COMPLEXMANIPAL CROSS ROADAMBAGILU, UDUPI, PIN - 576105",UDUPI,UDUPI,KARNATAKA,2580283
18,KARNATAKA BANK LIMITED,KARB0000019,ATHANI,"JAGADALMATH BUILDING,MAIN ROAD,ATHANI, PIN - 591304",BELGAUM,ATHANI,KARNATAKA,251214
19,KARNATAKA BANK LIMITED,KARB0000020,ADONI,"DOOR NO. 19/418-2,I FLOOR RAWJEES COMPLEX,MUNCIPAL MAIN ROAD,ADONI, PIN - 518301",KURNOOL,ADONI,ANDHRA PRADESH,252038
20,KARNATAKA BANK LIMITED,KARB0000021,AHMEDABAD MAIN SARANGPUR,"GROUND FLOOR,SACHET-1  SWASTIK SOCIETY,NAVARANGPURA,  NAVARANGPURA--AHMEDABAD, PIN - 380009",AHMEDABAD,AHMEDABAD,GUJARAT,26460854
21,KARNATAKA BANK LIMITED,KARB0000022,ALAPPUZHA,"D.NO.1660/B R.N.A.COMPLEX CHURCH ROAD,ALAPPUZHA, PIN - 688011",ALEPPY,ALAPPUZHA,KERALA,2261672
22,KARNATAKA BANK LIMITED,KARB0000023,ANAJI,"GRAM PANCHAYAT BLDG.,MAIN ROAD,ANAJI, PIN - 577512",DAVANGERE,ANAJI,KARNATAKA,282323
23,KARNATAKA BANK LIMITED,KARB0000024,ANTHARAGATTE,"TEMPLE ROAD,ANTHARGATTE, PIN - 577547",CHICKMAGALUR,ANTHARAGATTE,KARNATAKA,239022
24,KARNATAKA BANK LIMITED,KARB0000025,ANANTHAPUR,"D.NO.13-3-304,IST FLOOR THAKAI TOWERS,RAILWAY FEEDER ROAD ANANTAPUR, PIN - 515001",ANANTHAPUR,ANANTHAPUR,ANDHRA PRADESH,244226
25,KARNATAKA BANK LIMITED,KARB0000026,MEMNAGAR AHMEDABAD,"SHOP NO.1&2,SHILP CORNER SUBHASH CHOWK,GURUKUL ROAD,MEMNAGAR,AHMEDABAD, PIN - 380052",AHMEDABAD,AHMEDABAD,GUJARAT,27474766
26,KARNATAKA BANK LIMITED,KARB0000027,AMRITSAR,"37A,R K BUILDING,THE MALL ROAD,NEAR NOVELTY CHOWK AMRITSAR, PIN - 143001",AMRITSAR,PUNJAB,PUNJAB,2228597
27,KARNATAKA BANK LIMITED,KARB0000028,ARSIKERE-H.C (E.C),"HOYSALESHWARA COLLEGE,B.H ROAD,ARSIKERE, PIN - 573103",HASSAN,ARSIKERE,KARNATAKA,232160
28,KARNATAKA BANK LIMITED,KARB0000029,ALLAHABAD,"GROUND FLOOR,NO.23,M.G.MARG,CIVIL LINES,ALLAHABAD, PIN - 211001",ALLAHABAD,ALLAHABAD,UTTAR PRADESH,2427501
29,KARNATAKA BANK LIMITED,KARB0000030,AGRA,"NO.76,HERITAGE TOWERS,MAHATMA GANDHI ROAD,NEHRU NAGAR,AGRA, PIN - 282002",AGRA,AGRA,UTTAR PRADESH,2525087
30,KARNATAKA BANK LIMITED,KARB0000031,AURANGABAD,"SHOP NO.4,GROUND FLOOR TAPADIA TERRACES,ADALAT ROAD,AURANGABAD, PIN - 431001",AURANGABAD,AURANGABAD,MAHARASHTRA,2341585
31,KARNATAKA BANK LIMITED,KARB0000032,AMTALA,"DAG. NO. 167,""PITRY ASISH"", N.D. ROAD,AMTALA - 743398.",SOUTH 24 PARGANAS,AMTALA,WEST BENGAL,24809848
32,KARNATAKA BANK LIMITED,KARB0000033,ANGUL,"1ST FLOOR, PLOT NO. 1270, SHANTI BAZAAR, ANGUL - 759122.",ANGUL,ANGUL,ODISHA,231938
33,KARNATAKA BANK LIMITED,KARB0000034,ARAKERE,"GROUND FLOOR, SRI LAXMIRANGANATHA NILAYA, HARIHARA ROAD, ARAKERE - 577217, DAVANGERE DIST.",DAVANGERE,ARAKERE,KARNATAKA,291222
34,KARNATAKA BANK LIMITED,KARB0000035,ASANSOL,"D.NO. 259/62A, G.T.ROAD, EAST MURGASOL, ASANSOL - 713303",BURDWAN,ASANSOL,WEST BENGAL,8001005400
35,KARNATAKA BANK LIMITED,KARB0000036,ALADAKATTI,"GROUND FLOOR, ALADAKATTI GRAMA PANCHAYATH, VILLAGE ALADAKATTI - 581110",HAVERI,HAVERI,KARNATAKA,234036
36,KARNATAKA BANK LIMITED,KARB0000037,ATTAVARA GP,"ATTAVARA GRAMA PANCHAYAT, SOMESHWARA COMPLEX, MAIN ROAD, ATTAVARA - 573118",HASSAN,HASSAN,KARNATAKA,290098
37,KARNATAKA BANK LIMITED,KARB0000038,ALAND,"MAHAVEER COMPLEX,OPP.D I H P SCHOOL,ALAND 585 302",GULBARGA,ALAND,KARNATAKA,9480464678
38,KARNATAKA BANK LIMITED,KARB0000039,ALUVA,"NO.XIX BY 271,MARKET ROAD,BANK JUNCTION,ALUVA 683 101",ERNAKULAM,ERNAKULAM,KERALA,9447044415
39,KARNATAKA BANK LIMITED,KARB0000040,AGRAHARA GP,"NO.28-E,AGRAHARA VILLAGE & GP,ARKALGUD TALUK,HASSAN DISTRICT",HASSAN,MYSURU,KARNATAKA,9740966734
40,KARNATAKA BANK LIMITED,KARB0000041,ADYAPADY VILLAGE,"NO.2-87/4C/D/E/F,NEAR SHRI DURGAPARAMESHWARI TEMPLE,BIBILACHHIL,ADYAPADY VILLAGE,KANDAVARA GP - 574142",DAKSHINA KANNADA,ADYAPADY VILLAGE,KARNATAKA,9148793209
41,KARNATAKA BANK LIMITED,KARB0000042,ARAKERE GP,"NO.113 & 114, CHIKKATHOTLUKERE ROAD,JAIL CROSS ROAD, ARAKERE VILLAGE & GP-572106, TUMAKURU TALUK & DIST.",TUMAKURU,TUMAKURU,KARNATAKA,9482804239
42,KARNATAKA BANK LIMITED,KARB0000043,AJJAVARA GP,"OPP.MAHISHA, MARDINI TEMPLE SULLIA- MANDEKOLU ROAD, AJJAVARA VILLAGE & GP-574239, SULLIA TALUK",D K DISTRICT,MANGALURU,KARNATAKA,0
