,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,PUNJAB AND SIND BANK,PSIB0000001,RTGS-HO,"H.O.COMPUTERS POLICY AND PLANNING, 21,RAJENDRA PLACE, BANK HOUSE,NEW DELHI",DELHI,DELHI,DELHI,25850059
1,PUNJAB AND SIND BANK,PSIB0000002,"LUDHIANA SABUN BAZAR, LUDHIANA","SABAN BAZAR, LUDHIANA",LUDHIANA,LUDHIANA,PUNJAB,2722767
2,PUNJAB AND SIND BANK,PSIB0000003,KHANNA,"G. T. ROAD KHANNA, DISTT.LUDHIANA, PUNJAB-141401",LUDHIANA,KHANNA,PUNJAB,234219
3,PUNJAB AND SIND BANK,PSIB0000004,AMBALA CITY,"DEV SAMAJ COLLEGE ROAD, AMBALA CITY-134404",AMBALA,AMBALA,HARYANA,2510777
4,PUNJAB AND SIND BANK,PSIB0000005,"A.K. ROAD, DEHRADUN","AMRIT KAUR ROAD, DEHRADUN",DEHRA DUN,DEHRADUN,UTTARAKHAND,2652459
5,PUNJAB AND SIND BANK,PSIB0000006,GUR MANDI PATIALA,"GUR MANDI, PATIALA-147001",PATIALA,PATIALA,PUNJAB,2321437
6,PUNJAB AND SIND BANK,PSIB0000007,DELHI CHANDNI CHOWK,FOUNTAIN CHANDNI CHOWK DELHI-110006,DELHI,DELHI,DELHI,23862751
7,PUNJAB AND SIND BANK,PSIB0000008,JALANDHAR MITHAPUR,"OPP. BABA MAKHAN SHAH,  LUBANA NAGAR, MITHAPUR ROAD, JALANDHAR, PUNJAB -144003",JALANDHAR,MITHEPUR,PUNJAB,2440956
8,PUNJAB AND SIND BANK,PSIB0000009,HOSHIARPUR RAILWAY ROAD,"RAILWAY ROAD,HOSHIARPUR-146001",HOSHIARPUR,HOSHIARPUR,PUNJAB,222439
9,PUNJAB AND SIND BANK,PSIB0000010,KAROL BAGH,"HARDHIAN SINGH ROAD, KAROL BAGH N.DELHI 110005",DELHI,DELHI,DELHI,0
10,PUNJAB AND SIND BANK,PSIB0000011,"LATOUCHE ROAD, KANPUR","78/56, LATOUCHE ROAD, KANPUR",KANPUR CITY,KANPUR,UTTAR PRADESH,2367617
11,PUNJAB AND SIND BANK,PSIB0000012,KARNAL,"G.T.ROAD, KARNAL, HARYANA",KARNAL,KARNAL,HARYANA,2272533
12,PUNJAB AND SIND BANK,PSIB0000013,"H-BLOCK, NEW DELHI","H BLOCK, CONNAUGHT CIRCUS, NEW DELHI",DELHI,DELHI,DELHI,27472921
13,PUNJAB AND SIND BANK,PSIB0000014,SHAZADAPUR MAJRA,"SHAHJADPUR MAJRA, DISTT. PANCHKULA , HARYANA - 134202",PANCHKULA,SHAHZADPUR MAJRA,HARYANA,277231
14,PUNJAB AND SIND BANK,PSIB0000015,MULLANA,"MULLANA, DISTT. AMBALA , HARYANA - 133203",AMBALA,MULLANA,HARYANA,275234
15,PUNJAB AND SIND BANK,PSIB0000016,KHAMANO MANDI,"KHAUMANON MANDI, DISTT. FATEHGARH SAHIB, PUNJAB-141127",FATEHGARH SAHIB,KHAMANON,PUNJAB,268180
16,PUNJAB AND SIND BANK,PSIB0000017,MOGA THE MALL,"RAILWAY ROAD,MOGA-142055",FARIDKOT,FARIDKOT,PUNJAB,222382
17,PUNJAB AND SIND BANK,PSIB0000018,GUMTI NO 5 KANPUR,"GUMTI NO. 5,G.T. ROAD,KANPUR-208012",KANPUR CITY,KANPUR,UTTAR PRADESH,2291617
18,PUNJAB AND SIND BANK,PSIB0000019,PAHARGANJ,"5/1, D.B. GUPTA ROAD, PAHAR GANJ NEW DELHI",DELHI,DELHI,DELHI,23617738
19,PUNJAB AND SIND BANK,PSIB0000020,RAMRAJ,"RAM RAJ DISTT.MUZAFFAR NAGAR, UTTAR PRADESH - 251302",MUZAFFARNAGAR,RAM RAJ,UTTAR PRADESH,246483
