,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,NAGAR URBAN CO OPERATIVE BANK,NUCB0000002,AHMEDNAGAR,"BANK ROAD,POST BOX NO 7, AHMEDNAGAR.414001,MAHARASHTRA",AHMEDNAGAR,AHMEDNAGAR,MAHARASHTRA,0
1,NAGAR URBAN CO OPERATIVE BANK,NUCB0000101,SANGAMNER,BAZAR PETH,AHMADNAGAR,SANGAMNER,MAHARASHTRA,225385
2,NAGAR URBAN CO OPERATIVE BANK,NUCB0000102,SHRIRAMPUR,SHIVAJI CROSS ROAD,AHMADNAGAR,SHRIRAMPUR,MAHARASHTRA,222254
3,NAGAR URBAN CO OPERATIVE BANK,NUCB0000103,VAMBORI,BAZAR PETH,AHMADNAGAR,VAMBORI,MAHARASHTRA,272522
4,NAGAR URBAN CO OPERATIVE BANK,NUCB0000104,SHRIGONDA,BAZAR PETH,AHMADNAGAR,SHRIGONDA,MAHARASHTRA,222326
5,NAGAR URBAN CO OPERATIVE BANK,NUCB0000105,SHEVGAON,BAZAR PETH,AHMADNAGAR,SHEVGAON,MAHARASHTRA,222255
6,NAGAR URBAN CO OPERATIVE BANK,NUCB0000106,BELAPUR,BAZAR PETH,AHMADNAGAR,BELAPUR,MAHARASHTRA,243421
7,NAGAR URBAN CO OPERATIVE BANK,NUCB0000107,PATHARDI,BAZAR PETH,AHMADNAGAR,PATHARDI,MAHARASHTRA,222334
8,NAGAR URBAN CO OPERATIVE BANK,NUCB0000108,NEWASA,BAZAR PETH,AHMADNAGAR,NEWASA,MAHARASHTRA,241238
9,NAGAR URBAN CO OPERATIVE BANK,NUCB0000109,JAMKHED,BAZAR PETH,AHMADNAGAR,JAMKHED,MAHARASHTRA,221028
10,NAGAR URBAN CO OPERATIVE BANK,NUCB0000110,MIRAJGAON,MAIN ROAD,AHMADNAGAR,MIRAJGAON,MAHARASHTRA,263226
11,NAGAR URBAN CO OPERATIVE BANK,NUCB0000111,AKOLA,BAZAR PETH,AHMADNAGAR,AKOLA,MAHARASHTRA,221243
