,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN0000001,RTGS-HO,"URBAN BANK BUILDING,PATTABMI ROAD,PERINTHALMANNA POST",MALAPPURAM,PERINTHALMANNA,KERALA,226973
1,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B1,PERINTHALMANNA MAIN BRANCH,"URBAN BANK BUILDING,PATTABMI ROAD,PERINTHALMANNA POST",MALAPPURAM,PERINTHALMANNA,KERALA,227346
2,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B2,KARINKALLATHANI BRANCH,"KARINKALLATHANI,THAZHEKKODE POST",MALAPPURAM,THAZHEKKODE,KERALA,251231
3,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B3,MALAPPURAM BRANCH,"UPHILL,MALAPPURAM POST",MALAPPURAM,MALAPPURAM,KERALA,2737138
4,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B4,PANANGANGARA BRANCH,PUZHAKKATTIRI POST,MALAPPURAM,PUZHAKKATTIRI,KERALA,255505
5,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B5,CHATTIPARAMBA BRANCH,CHATTIPARAMBA POST,MALAPPURAM,CHATTIPARAMBA,KERALA,2706008
6,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B6,MELATUR BRANCH,MELATUR POST,MALAPPURAM,MELATUR,KERALA,279236
7,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B7,PULAMANTHOLE BRANCH,PULAMANTHOLE POST,MALAPPURAM,PULAMANTHOLE,KERALA,267773
8,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B8,MAKKARAPARAMBA BRANCH,MAKKARAPARAMBA POST,MALAPPURAM,MAKKARAPARAMBA,KERALA,283371
9,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN00000B9,KOLATHUR BRANCH,KOLATHUR POST,MALAPPURAM,KOLATHUR,KERALA,203127
10,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN0000B10,PERINTHALMANNA EVENING BRANCH,"HOSPITAL ROAD,PERINTHALMANNA POST",MALAPPURAM,PERINTHALMANNA,KERALA,220969
11,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN0000B11,PATTIKKAD BRANCH,PATTIKKAD POST,MALAPPURAM,PATTIKKAD,KERALA,235999
12,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN0000B12,THOOTHA BRANCH,THOOTHA POST,MALAPPURAM,THOOTHA,KERALA,206800
13,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN0000B13,ANGADIPURAM BRANCH,ANGADIPURAM POST,MALAPPURAM,ANGADIPURAM,KERALA,253260
14,THE URBAN CO OPERATIVE BANK Ltd No ONE SEVEN FIVE EIGHT PERINTHALMANNA,URBN0000B14,MANKADA BRANCH,MANKADA POST,MALAPPURAM,MANKADA,KERALA,237200
