,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488000,HEAD OFFICE,"516/2, SHANIWAR PETH,SHAHU CHOWK, KARAD -  415 110.",SATARA,KARAD,MAHARASHTRA,226013
1,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488001,GURUWAR PETH,"243,A , GURUWAR PETH ,TILAK ROAD ,KARAD - 415 110",SATARA,KARAD,MAHARASHTRA,222243
2,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488002,TALBHAG,"PLOT NO- 533 KRISHNA BUILDING, SHANIWAR PETH ,KARAD -415 110",SATARA,KARAD,MAHARASHTRA,222458
3,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488003,SATARA CITY,"OPP.KANYA SHALA,PALACE STREET ,167, BHAVANI PETH, SATARA- 415 002",SATARA,SATARA,MAHARASHTRA,234032
4,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488004,MASUR,"OPP. S.T.STAND, AT POST- MASUR TAL- KARAD  MASUR -415 106",SATARA,MASUR,MAHARASHTRA,252240
5,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488005,UMBRAJ,"S.NO- 812, WAKDE BUILDING, "" JANAIDEVI SANKUL "", 1 ST FLOOR , UMBRAJ - 415 109",SATARA,UMBRAJ,MAHARASHTRA,264045
6,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488006,VIDHYANAGAR,"MILKAT NO- 921 ,OPP.COLLEGE OF PHARMACY ,VIDYANAGAR,  KARAD",SATARA,KARAD,MAHARASHTRA,271326
7,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488007,SAYAM,"M.G.ROAD ,ATTAR BUILDING,AZAD CHOWK ,RAVIWAR PETH KARAD - 415 110",SATARA,KARAD,MAHARASHTRA,222533
8,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488008,KOREGAON,"VYANKATESH ,AZAD CHOWK,MAIN ROAD ,KOREGAON - 415 501",SATARA,KOREGAON,MAHARASHTRA,220328
9,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488009,VADUJ,"C.S.NO -696,MAIN ROAD VADUJ TAL- KHATAV - 415 506",SATARA,VADUJ,MAHARASHTRA,231325
10,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488010,DAHIWADI,"JADHAV BUILDING, OPP.CIVIL COURT,DAHIVADI TAL- MAN -415 508",SATARA,DAHIWADI,MAHARASHTRA,220340
11,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488011,MALAKAPUR,"PLOT NO- 11, SHINDE BUILDING,P.B.ROAD, MALKAPUR -415 110",SATARA,KARAD,MAHARASHTRA,241448
12,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488012,MALHAR PETH,"904/905, OM BUILDING ,MALHARPETH TAL- PATAN - 415 205",SATARA,MALHAR PETH,MAHARASHTRA,285013
13,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488013,POWAI NAKA,"BHAGIRTHI CHAMBERS, 55 ,RAVIWAR PETH SATARA -415 002",SATARA,SATARA,MAHARASHTRA,233851
14,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488014,PUSEGAON,"JADHAV BUILDING,PANDHARPUR ROAD,PUSEGAON TAL -KHATAV - 415 502",SATARA,PUSEGAON,MAHARASHTRA,260378
15,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488015,PHALTAN,"NEAR DYANESHWAR TEMPLE,LAXMI NAGAR,PHALTAN - 415 223",SATARA,PHALTAN,MAHARASHTRA,222174
16,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488016,NAGTHANE,"S.S.NO- 907, NINAM PADALI ROAD ,NAGTHANE TAL-SATARA",SATARA,NAGTHANE,MAHARASHTRA,265121
17,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488017,MHASWAD,"SHIKHAR SHINGNAPUR ROAD ,MHASWAD TAL-MAN 415 509",SATARA,MHASWAD,MAHARASHTRA,270302
18,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488018,ISLAMPUR,"PARDESHI BUILDING ,MAIN ROAD, ISLAMPUR DIST-SANGLI 415 509",SATARA,ISLAMPUR,MAHARASHTRA,222696
19,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488019,SANGLI CITY,"C.S.NO - 72 A,LAXMI NIWAS ,MAHAVEER NAGAR,PATEL CHOWK, SANGLI - 416 416",SATARA,SANGLI,MAHARASHTRA,2620046
20,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488020,KALE,"GRAMPANCHAYAT BUILDING,KALE - 415 104",SATARA,KALE,MAHARASHTRA,254285
21,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488021,RAHIMATPUR,"TANDALE BUILDING ,RAHIMATPUR,TAL- KOREGAON",SATARA,RAHIMATPUR,MAHARASHTRA,230281
22,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488022,KOLHAPUR CITY,"C.S.NO- 629,C WARD ,SHIVAJI ROAD,ARAM CORNOR, KOLHAPUR - 416 002",KOLHAPUR,KOLHAPUR,MAHARASHTRA,2541418
23,THE KARAD URBAN COOPERATIVE BANK LIMITED,KUCB0488023,GULTAKADI,"CHATRAPATI SHIVAJI MARKET,PAN BAZAR,GULTEKADI PUNE-411 037",PUNE,PUNE,MAHARASHTRA,24268109
