,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010500,HO BELLARY,"P.B.NO 55,32,SANGANAKAL ROAD,GANDHINAGAR,BELLARY",BELLARY,BELLARY,KARNATAKA,236403
1,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010503,RO SHIMOGA,"P.B. NO 136, K.V.VENKATARAMAIH ROAD,NEAR HOT,SHIMOGA",SHIMOGA,SHIMOGA,KARNATAKA,279103
2,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010504,RO BELLARY,"MODI CHAMBERS , I I CROSS , GANDHINAGAR,BELLARY",BELLARY,BELLARY,KARNATAKA,254008
3,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010506,RO CHITRADURGA,"P B NO 70 , I.U.D.P. LAY-OUT, N.H-4,CHITRADURGA",CHITRADURGA,CHITRADURGA,KARNATAKA,234374
4,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010508,DAVANAGEREREGIONAL OFFICE,"NO,2766, CHAITRA COMPLEX ,MAMAS JOINT ROAD,DAVANAGERE",DAVANGERE,DAVANGERE,KARNATAKA,233494
5,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010509,REGIONAL OFFICE GULBARGA,KUSHNOOR ROAD GULBARGA,GULBARGA,GULBARGA,KARNATAKA,224055
6,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010510,REGIONAL OFFICE BIDAR,"HAVAPPA COMPLEX,SHIVANAGAR,UDGIR ROAD,BIDAR",BIDAR,BIDAR,KARNATAKA,226060
7,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010511,REGIONAL OFFICE YADGIR,"KHAJA COMPLEX CHITTAPUR ROAD,YADGIR",YADGIR,YADGIR,KARNATAKA,225363
8,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010512,REGIONAL OFFICE KOLAR,"NO.900, BEHIND ST.ANNE SCHOOL, SULTHAN,KOLAR-REGIONAL OFFICE",KOLAR,KOLAR,KARNATAKA,222473
9,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010513,KOPPAL REGIONAL OFFICE,"OPP D.C OFFICE COMPLEX,HOSPET ROAD,KOPPAL REGIONAL OFFICE",KOPPAL,KOPPAL,KARNATAKA,221318
10,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010514,RO RAICHUR,"REGIONAL OFFICE,RAICHUR",RAICHUR,RAICHUR,KARNATAKA,232543
11,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010516,ABBALUDU,"THE MANAGER, PRAGATHI KRISHNA GRAMIN BANK, ABBULODU BRANCH, SIDLAGHATTA TALUK, CHIKKABALLAPURA DISTRICT, PIN562 105",CHIKKABALLAPURA,SIDLAGHATTA,KARNATAKA,258518
12,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010517,ADDAGAL,"THE MANAGER, PRAGATHI KRISHNA GRAMIN BANK, ADDAGAL BRANCH, SRINIVASAPURA TALUK, KOLAR DISTRICT, PIN563 161",KOLAR,SRINIVASPURA,KARNATAKA,247641
13,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010518,ANAVATTI,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,ANAVATTI BRANCH, SORABA TALUK, SHIVAMOGGA DISTRICT, PIN 577 413,",SHIMOGA,SORABA,KARNATAKA,267234
14,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010519,ANEHOSUR,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,ANE HOSUR BRANCH,LINGASUGUR TALUK,RAICHUR DISTRICT,PIN 584 122",RAICHUR,LINGASUGUR,KARNATAKA,287147
15,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010520,APMC YARD,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,SINDHANURAPMC YARD,SINDHANUR TALUK,RAICHUR DISTRICT,PIN584 128",RAICHUR,SINDHANUR,KARNATAKA,221402
16,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010521,ARALIHALLY,ARALIHALLY,SHIMOGA,BHADRAVATHI,KARNATAKA,242804
17,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010522,ARANAKATTE,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,ARANAKATTE BRANCH,HIRIYUR TALUK,CHITRADURGA DISTRICT,PIN577 596",CHITRADURGA,HIRIYUR,KARNATAKA,281969
18,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010523,ARASIKERE,"THE MANAGER, PRAGATHI KRISHNA GRAMIN BANK,1ST FLOOR,MAIN ROAD, ARASIKERE BRANCH, HARAPANAHALLY TALUK,DAVANAGERE DISTRICT PIN - 583125,",DAVANGERE,HARAPANAHALLY,KARNATAKA,270094
19,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010524,AREHALLI,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,AREHALLI BRANCH,HOLALKERE TALUK,CHITRADURGA DISTRICT,PIN577 518",CHITRADURGA,HOLALKERE,KARNATAKA,275380
20,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010525,ARKERA,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,ARKERA BRANCH,DEODURGA TALUK,RAICHUR DISTRICT,PIN 584 111",RAICHUR,DEODURGA,KARNATAKA,269048
21,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010526,ATTIGERE,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK, ATTIGERE BRANCH, DAVANGERE TALUK,DAVANGERE DISTRICT, PIN577 574,",DAVANGERE,DAVANGERE,KARNATAKA,267267
22,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010527,AVANI,"THE MANAGER, PRAGATHI KRISHNA GRAMIN BANK, VIA DEVARAYASAMUDRAM, AVANI BRANCH563 141, MULBAGALU TALUK, KOLAR DISTRICT",KOLAR,MULBAGALU,KARNATAKA,230025
23,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010528,AVINAHALLI,"THE MANAGER, PRAGATHI KRISHNA GRAMIN BANK, AVINAHALLI BRANCH, SAGARA TALUK,SHIVAMOGGA DISTRICT, PIN 577 401,",SHIMOGA,SAGARA,KARNATAKA,255858
24,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010529,B.DURGA,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,B. DURGA BRANCH,HOLALKERE TALUK,CHITRADURGA DISTRICT,PIN 577 518",CHITRADURGA,HOLALKERE,KARNATAKA,284361
25,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010530,B G KERE,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,B G KERE BRANCH,MOLAKALMURU TALUK,CHITRADURGA DISTRICT,PIN577 529",CHITRADURGA,MOLAKALMURU,KARNATAKA,272191
26,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010531,B T CROSS,"THE MANAGER,PRAGATHI KRISHNA GRAMIN BANK,B T CROSS BRANCH,MOLAKALMURU TALUK,CHITRADURGA DISTRICT,PIN577 540",CHITRADURGA,MOLAKALMURU,KARNATAKA,212589
27,PRAGATHI KRISHNA GRAMIN BANK,PKGB0010532,BACHIGONDANHALLI,"THE MANAGER, PRAGATHI KRISHNA GRAMIN BANK,BACHI GONDANA HALLIH B HALLI TALUKBELLARY DISTRICT PIN583 238",BELLARY,HAGARIBOMMANAHALLI,KARNATAKA,233082
