,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,SOUTH INDIAN BANK,SIBL0000001,ALAPPUZHA,"DOOR NO.324 A,WARD NO.XXV,SIB BUILDING,CCSB R NEAR MUNICIPAL OFFICE,ALAPPUZHA P.O.",ALAPUZZHA,ALAPPUZHA,KERALA,2260420
1,SOUTH INDIAN BANK,SIBL0000002,ALUVA,"ALUVA BRANCH,RAILWAY STATION SQUARE,ALUVA , ERNAKULAM, KERALA, PIN-683101",ERNAKULAM,ALUVA,KERALA,2625160
2,SOUTH INDIAN BANK,SIBL0000003,AMMADAM,"DONO293 A, XI, MAIN ROAD, AMMADAM PO, THRISSUR, KERALA-680563",TRISSUR,AMMADAM,KERALA,2278383
3,SOUTH INDIAN BANK,SIBL0000004,ARKONAM,"ARKONAM BRANCH, 198, GANDHI ROAD ,ARKONAM , VELLORE, TAMIL NADU, PIN-631001",VELLORE,ARKONAM,TAMIL NADU,232201
4,SOUTH INDIAN BANK,SIBL0000005,ARUPPUKOTTAI,"ARUPPUKOTTAI BRANCH,ANUT COMPLEX,(1ST FLOOR) , 23, PANDALGUDI ROAD JN , VIRUDHUNAGAR , TAMIL NADU, PIN-626101",VIRUDHUNAGAR,ARUPPUKOTTAI,TAMIL NADU,222422
5,SOUTH INDIAN BANK,SIBL0000006,AYARKUNNAM,"WARD NOVII, ST MARYS COMPLEX, AYARKUNNAM PO, KOTTAYAM DISTRICT, KERALA- 686564",KOTTAYAM,AYARKUNNAM,KERALA,2542439
6,SOUTH INDIAN BANK,SIBL0000007,AYYANTHOLE,"WARD NO.50, PLATINUM JUBILEE BUILDING ,P.B.#: 603, CIVIL LINE ROAD,AYYANTHOLE, PINCODE: 680003",TRISSUR,AYYANTHOLE,KERALA,2388009
7,SOUTH INDIAN BANK,SIBL0000008,BANGALORE CITY,"KEMPEGOWDA MAHARAJA COMPLEX, K.G.ROAD BANGALORE DIST; KARNATAKA, PINCODE: 560009",BANGALORE URBAN,BANGALORE,KARNATAKA,22256668
8,SOUTH INDIAN BANK,SIBL0000009,BANGALORE CANTONMENT,"DOOR NO 10, INFANTRY ROAD CROSS ,P.B.#: 5011, BM COMPLEX, PINCODE: 560001, SHIVAJI NAGAR, BANGALORE METRO",BANGALORE URBAN,BANGALORE,KARNATAKA,25580649
9,SOUTH INDIAN BANK,SIBL0000010,BHARANANGANAM,"DONO1-243-249, WARD NO VII, NJAYARKULAM BUILDINGS, PALA-ERATTUPETTA MAIN ROAD, OPPOSITE STALPHONSA SHRINE CHURCH, BHARANANGANAM PO, KOTTAYAM, KERALA-686578",KOTTAYAM,KOTTAYAM,KERALA,236391
10,SOUTH INDIAN BANK,SIBL0000011,BHAVANI,"BHAVANI BRANCH, 701 ,MURUGAN TRANSPORT BLDG: ,METTUR ROAD , BHAVANI, BHAVANI - 638 302, TAMIL NADU, PIN-638302",ERODE,BHAVANI,TAMIL NADU,230409
11,SOUTH INDIAN BANK,SIBL0000012,CHALAKUDY,"CHALAKUDY BRANCH,MANJALY ACHANDY TRADE CENTRE,NEAR CHURCH STOP,TRUNK ROAD, THRISSUR , KERALA, PIN-680307",TRISSUR,CHALAKUDY,KERALA,2702387
12,SOUTH INDIAN BANK,SIBL0000013,CHANGANACHERRY,"PB 23, PARACKEL BUILDINGS, NEAR BISHOPS HOUSE,VAZHOOR ROAD, PINCODE: 686101",KOTTAYAM,CHANGANASSERY,KERALA,2420386
