,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,UNION BANK OF INDIA,UBIN0530018,GUWAHATI MAIN,"KAMRUP CHAMBER ROAD, FANCY BAZAR,POST BOX NO. 56, TALUKA - GUWAHATI,DIST. KAMRUP, ASSAM, PIN - 781 001.",KAMRUP,GUWAHATI,ASSAM,2544727
1,UNION BANK OF INDIA,UBIN0530026,PATNA MAIN,"ABHAY BHAVAN, FRAZER ROAD,POST BOX NO. 53, PATNA, BIHAR,PIN - 800 001.",PATNA,PATNA,BIHAR,0
2,UNION BANK OF INDIA,UBIN0530034,MUZAFFARPUR MAIN,"UNION BANK OF INDIA, MUZAFFARPUR, SAFI DAUDI MARKET, MOTIJHEEL,, P.B. NO. 41, DIST. MUZAFFARPUR, BIHAR,, PIN - 842 001.",MUZAFFARPUR,MUZAFFARPUR,BIHAR,2245221
3,UNION BANK OF INDIA,UBIN0530042,GAYA,"DHAMITOLA, POST BOX NO.18,DIST. GAYA, BIHAR, PIN - 823 001.",GAYA,GAYA,BIHAR,2425526
4,UNION BANK OF INDIA,UBIN0530051,JAMALPUR GOGRI,"AT & POST JAMALPUR GOGRI,  DIST. KHAGARIA, BIHAR,  PIN - 851 203",KHAGARIA,GOGRI JAMALPUR,BIHAR,211254
5,UNION BANK OF INDIA,UBIN0530069,GIRIDIH,"POST BOX NO.62, KUTCHERY ROAD,  POST & DIST. GIRIDIH, JHARKHAND,  PIN - 815 301",GIRIDIH,GIRIDIH,JHARKHAND,250724
6,UNION BANK OF INDIA,UBIN0530077,JAINAMORE,"AT & POST JAINAMORE, VIA BOKARO STEEL CITY, DIST. BOKARO, JHARKHAND,  PIN - 829 301",BOKARO,JAINMORE,JHARKHAND,250379
7,UNION BANK OF INDIA,UBIN0530085,RANCHI (MAIN),"KUTCHERY ROAD, RANCHI, DIST. RANCHI,JHARKHAND,PIN - 834 001.",RANCHI,RANCHI,JHARKHAND,0
8,UNION BANK OF INDIA,UBIN0530093,SILLI,AT  POST SILLI SILL MAIN ROAD DIST. RANCHI  DIST. RANCHI JHARKHAND PIN  835102.,RANCHI,SILLI,JHARKHAND,244615
9,UNION BANK OF INDIA,UBIN0530107,MURI SSI,"AT MURI, POST CHOTA MURI,DIST. RANCHI, JHARKHAND,PIN - 835 101.",RANCHI,MURI,JHARKHAND,244614
