,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000001,RTGS-HO,"HEAD OFFICE, 2ND FLOOR, 'MUNICIPAL BANK BHAVAN',245,P'DEMELLO ROAD,FORT,MUMBAI:- 400 001",GREATER BOMBAY,MUMBAI,MAHARASHTRA,22616911
1,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000002,HEAD OFFICE- BRANCH,"HEAD OFFICE, GROUND  FLOOR, 'MUNICIPAL BANK BHAVAN',245,P'DEMELLO ROAD,FORT,MUMBAI:- 400 001",GREATER BOMBAY,MUMBAI,MAHARASHTRA,22616911
2,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000003,CST,"THE MUNICIPAL HEAD OFFICE BLDG., MAHAPALIKA MARG, C.S.T., MUMBAI 400 001.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,22634423
3,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000004,GIRGAUM,"SOMAN BUILDING, DR.BHALERAO MARG, J.S.ROAD, MUMBAI-400 004.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,23888512
4,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000005,NANACHOWK,"D/WARD MUNICIPAL BUILDING, JOBANPUTRA COMPOUND,NANACHOWK, MUMBAI-400 007.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,23860759
5,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000006,BYCULLA,"E/WARD MUNICIPAL BUILDING, SANKHALI STREET, BYCULLA, MUMBAI-400 008.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,23088799
6,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000007,PAREL (F/SOUTH),"F/SOUTH WARD MUNICIPAL OFFICE BUILDING, DR. BABASAHEB AMBEDKAR MARG,PAREL, MUMBAI ┬û 400 012.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24181474
7,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000008,BANDRA,"BANDRA MUNICIPAL BUILDING, WATER FIELD ROAD, BANDRA, MUMBAI-400 050.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,26425212
8,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000009,GHATKOPAR,"GHATKOPAR N/WARD MUNICIPAL BLDG., JAWAHAR ROAD, GHATKOPAR, MUMBAI-400 077.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25012670
9,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000010,MULUND,"T/WARD MUNICIPAL BUILDING, DEVIDAYAL ROAD, MULUND (WEST), MUMBAI-400 080",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25610116
10,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000011,DEONAR,"M-EAST WARD MUNICIPAL BUILDING PLOT NO 38-39 VILLAGE DEONARAI, DEONAR, MUMBAI-400043.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25512930
11,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000012,PAREL (G/SOUTH),"G/SOUTH MUNICIPAL OFFICE BUILDING, N.M.JOSHI MARG, PAREL, MUMBAI-400 013.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24229645
12,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000013,ANDHERI (WEST),"ANDHERI K/WEST MUNICIPAL OFFICE BLDG., PALIRAM MARG, ANDHERI(WEST), MUMBAI-400 058.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,26281683
13,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000018,SION,"LOKMANYA TILAK MUNICIPAL GENERAL HOSPITAL BUILDING, SION, MUMBAI┬û400 022.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24092919
14,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000019,KANDIVALI,"R/SOUTH WARD OFFICE, GROUND FLOOR, NEAR KANDIVALI SWIMMING POOL, KANDIVALI (WEST), MUMBAI-400 067.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28634600
15,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000020,NAIR,"B.Y.L.NAIR HOSPITAL COMPOUND, MUMBAI CENTRAL, MUMBAI ┬û 400 008.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,23098669
16,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000021,BORIVALI,"PRABODHANKAR THACKARE NATYA GRIHA, SODAWALA LANE, BORIVALI (W),MUMBAI-400 092",GREATER BOMBAY,MUMBAI,MAHARASHTRA,28912244
17,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000022,DADAR (G/NORTH),"G/NORTH MUNICIPAL OFFICE BLDG., HARISCHANDRA YELWE MARG, BEHIND PLAZA CINEMA, DADAR, MUMBAI-400 028.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,24326271
18,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000023,ANDHERI (EAST),"MUNICIPAL K/EAST WARD OFFICE BLDG., AZAD ROAD, GUNDAWALI VILLAGE, ANDHERI (EAST),┬áMUMBAI-400 059.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,26845099
19,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000024,BHANDUP,"MUNICIPAL S/WARD OFFICE BLDG., NEAR MANGATRAM PETROL PUMP, LAL BAHADUR SHASTRI MARG, BHANDUP(W),MUMBAI-400 078.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25941317
20,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000026,MARINE LINES,"292, SHAMALDAS GANDHI MARG, PRINCESS STREET, MARINE LINES, MUMBAI-400 002.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,22085315
21,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000027,CHEMBUR,"TILAK NAGAR MUNICIPAL UPPER PRIMARY SCHOOL, GROUND FLOOR, OPP AMRAPALI HOSTEL,CHEMBUR, MUMBAI - 400 089.",GREATER BOMBAY,MUMBAI,MAHARASHTRA,25289333
22,THE MUNICIPAL COOPERATIVE BANK LIMITED,MUBL0000028,GOREGAON,"THE MUNICIPAL CO OPERATIVE BANK LTD., MUMBAI     P SOUTH MUNICIPAL WARD OFFICE, CTS NO. 746, S. V. RAOD, NEAR GOREGAON SKYWALK, GOREGAON (WEST)",MUMBAI,MUMBAI,MAHARASHTRA,9820827817
