,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,PRIME COOPERATIVE BANK LIMITED,PMEC0000001,RTGS-HO,"CONTROL CENTER ][ADMINITRATIVE OFFICE] 3RD FLOOR, ""TAPI VILLA"", VIJAY NAGAR SOCIETY , GATE NO. 3, MAJURA GATE , SURAT 395001",SURAT,SURAT,GUJARAT,2344949
1,PRIME COOPERATIVE BANK LIMITED,PMEC0100102,MAIN BRANCH (HO),"KAILASHDEEP COMPLEX, OPP. SUB JAIL, RING ROAD, SURAT 395 002",SURAT,SURAT,GUJARAT,2344949
2,PRIME COOPERATIVE BANK LIMITED,PMEC0100203,BHULKA BHAVAN BRANCH,"NANDANVAN COMPLEX, ANAND MAHAL ROAD, ADAJAN, SURAT 395009",SURAT,SURAT,GUJARAT,2789891
3,PRIME COOPERATIVE BANK LIMITED,PMEC0100304,KATARGAM BRANCH,"BABRIK INDUSTRIAL ESTATE, A. K. ROAD, FULPADA, SURAT",SURAT,SURAT,GUJARAT,2482223
4,PRIME COOPERATIVE BANK LIMITED,PMEC0100405,LALGATE BRANCH,"KESHAV CHAMBER,  M G ROAD SURAT",SURAT,SURAT,GUJARAT,2414836
5,PRIME COOPERATIVE BANK LIMITED,PMEC0100506,NEW SARDAR MARKET BRANCH,"NEW SARDAR MARKET, DUMBHAL, SURAT",SURAT,SURAT,GUJARAT,2351319
6,PRIME COOPERATIVE BANK LIMITED,PMEC0100607,BHATAR BRANCH,"N=23 TO 26 ASHIRWAD COMPLEX, OPP UMA BHAVAN , BHATAR ROAD, SURAT",SURAT,SURAT,GUJARAT,2237242
7,PRIME COOPERATIVE BANK LIMITED,PMEC0100708,NAVSARI BRANCH,"DHAN COMPLEX , MADHUMATI, OPP CENTRAL BANK OF INDIA, NAVSARI",NAVSARI,NAVSARI,GUJARAT,232763
8,PRIME COOPERATIVE BANK LIMITED,PMEC0100809,BHARUCH BRANCH,"SHETHNA PLAZA, NR PANCH BATTI, BHARUCH, DIST BHARUCH",BHARUCH,BHARUCH,GUJARAT,222583
9,PRIME COOPERATIVE BANK LIMITED,PMEC0101010,KADODARA BRANCH,"SWAGAT COMPLEX, KADODARA CHAR RASTA, SURAT",SURAT,KADODARA,GUJARAT,272299
10,PRIME COOPERATIVE BANK LIMITED,PMEC0101111,BARDOLI BRANCH,"PLETINUM STATION ROAD, BARDOLI, DIST SURAT",SURAT,BARDOLI,GUJARAT,226810
11,PRIME COOPERATIVE BANK LIMITED,PMEC0101212,CITY LIGHT BRANCH,"101, SHIV POOJA COMPLEX, CITY LIGHT ROAD, SURAT",SURAT,SURAT,GUJARAT,2254106
