,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000001,RTGS-HO,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., P.B.NO. 8, CIVIL LINES, S.A. COLLEGE ROAD, AKOLA. 444001",AKOLA,AKOLA,MAHARASHTRA,2415105
1,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000002,MARKET YARD BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MARKET YARD, APMC, NEAR SHIVAJI COLLEGE, AKOLA. 444001",AKOLA,AKOLA,MAHARASHTRA,2415105
2,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000003,KAPAD BAZAR BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., BRANCH KAPAD BAZAR,TILAK ROAD, RAYAT HAWELI, AKOLA. 444001",AKOLA,AKOLA,MAHARASHTRA,2415105
3,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000004,SHRI RAJESHWAR BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., JAI HIND CHOWK, OLD CITY, AKOLA. 444002",AKOLA,AKOLA,MAHARASHTRA,2415105
4,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000005,ZP BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., BRANCH Z.P., NEAR COLLECTOR OFFICE, AKOLA. 444001",AKOLA,AKOLA,MAHARASHTRA,2415105
5,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000006,CIVIL LINES BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., CIVIL LINES BRANCH, S.A. COLLEGE ROAD, AKOLA. 444001",AKOLA,AKOLA,MAHARASHTRA,2415105
6,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000007,MAHILA BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., RAMDAS PETH, NEAR BIRLA GATE, AKOLA. 444005",AKOLA,AKOLA,MAHARASHTRA,2415105
7,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000008,SAH.MAH.DR.ANNASAHEB KORPE NGR BR-AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., ADARSH COLONY, NEAR ADARSH VIDYALAYA, AKOLA. 444005",AKOLA,AKOLA,MAHARASHTRA,2415105
8,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000009,DR.PDKV BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., IN P.D.K.V. PREMICES, AKOLA. 444004",AKOLA,AKOLA,MAHARASHTRA,2415105
9,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000010,DABKI ROAD BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH DABKI ROAD, NEAR KHANDELWAL HIGH SCHOOL, GODBOLE PLOT, DABKI ROAD, OLD CITY, AKOLA. 444002",AKOLA,AKOLA,MAHARASHTRA,2415105
10,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000011,TUKARAM SQUARE BRANCH - AKOLA,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., BRANCH TUKARAM CHOWK, SANT TUKARAM HOSPITAL CHOWK, GORAKSHAN ROAD, AKOLA. 444002",AKOLA,AKOLA,MAHARASHTRA,2415105
11,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000012,BORGAON MANJU BRANCH,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., BRANCH BORGAON MANJU AT. PO. BORGAON MANJU, TQ. DIST. AKOLA. 444102",AKOLA,BORGAON-MANJU,MAHARASHTRA,2415105
12,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000013,PALSO BADHE BRANCH,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., BRANCH PALSO, AT. PO. PALSO, TQ. DIST. AKOLA. 444102",AKOLA,PALSO,MAHARASHTRA,2415105
13,THE AKOLA DISTRICT CENTRAL COOPERATIVE BANK,ADCC0000014,MHAISANG BRANCH,"THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., BRANCH MHAISANG, AT. PO. MHAISANG, TQ. DIST. AKOLA. 444003",AKOLA,MHYSANG,MAHARASHTRA,2415105
