,BANK NAME,IFSC,OFFICE,ADDRESS,DISTRICT,CITY,STATE,PHONE
0,AU SMALL FINANCE BANK LIMITED,AUBL0002011,JAIPUR,FIFTH SIXTH FLOOR SUNNY BIG JUNCTION STC KHASRA NO 64 TO 67 GRAM SUKHAIPURA NEW ATISH MARKET JAIPUR 302020,JAIPUR,JAIPUR,RAJASTHAN,0
1,AU SMALL FINANCE BANK LIMITED,AUBL0002016,DELHI,2E22 JHANDEWALAN EXTENSION NEAR JHANDEWALAN METRO STATION NEW DELHI 110055,NEW DELHI,NEW DELHI,DELHI,0
2,AU SMALL FINANCE BANK LIMITED,AUBL0002017,CHANDIGARH ZIRAKPUR,"SCO 23-24, G floor Ambala Zirakpur highway near corporation Bank Zirakpur Punjab",MOHALI,MOHALI,PUNJAB,0
3,AU SMALL FINANCE BANK LIMITED,AUBL0002018,BIKANER,ABOVE BANDHAN BANK RANI BAZAR BIKANER RAJASTHAN 334001,BIKANER,BIKANER,RAJASTHAN,0
4,AU SMALL FINANCE BANK LIMITED,AUBL0002019,KOTA,PLOT NO18 FIRST FLOOR ABOVE ICICI BANK JHALAWAR ROAD KOTRI CIRCLE KOTA RAJASTHAN 324007,KOTA,KOTA,RAJASTHAN,0
5,AU SMALL FINANCE BANK LIMITED,AUBL0002100,DELHI-DWARKA,BUILDING NO 24 PLOT NO 24 SECTOR 12A DWARKA NEW DELHI 110075,DELHI,DELHI,DELHI,0
6,AU SMALL FINANCE BANK LIMITED,AUBL0002101,DELHI-LAXMI NAGAR,A8 PRIYADARSHNI VIHAR PATPARGANJ ROAD LAXMI NAGAR NEW DELHI 110092,DELHI,DELHI,DELHI,0
7,AU SMALL FINANCE BANK LIMITED,AUBL0002102,DELHI-ROHINI,PLOT NO 28 POCKET E2 SECTOR 7 ROHINI NEW DELHI 110085,DELHI,DELHI,DELHI,0
8,AU SMALL FINANCE BANK LIMITED,AUBL0002103,DELHI-KAROL BAGH,"X/200, B/M Gurudwara Road, Nai Walan,Karol Bhag , Bikaner Sweet,Delhi",DELHI,DELHI,DELHI,0
9,AU SMALL FINANCE BANK LIMITED,AUBL0002104,DELHI EAST OF KAILASH,F 4 EAST OF KAILASH NEAR METRO STATION NEW DELHI 65 110048,DELHI,DELHI,DELHI,0
10,AU SMALL FINANCE BANK LIMITED,AUBL0002105,GHAZIABAD-RAJ NAGAR,C 29 RDC RAJ NAGAR GHAZIABAD 201002,GHAZIABAD,GHAZIABAD,UTTAR PRADESH,0
11,AU SMALL FINANCE BANK LIMITED,AUBL0002106,GURGAON-URBAN ESTATE-,SCO 47 COMMERICAL SECTOR OLD JUDICIAL COMPLEX URBAN ESTATE 007 GURGAON HARYANA 122001,GURGAON,GURGAON,HARYANA,0
12,AU SMALL FINANCE BANK LIMITED,AUBL0002107,NARNAUL-REWARI ROAD,OPP DISTRICT LIBRARY REWARI ROAD NEAR SBI BANK NARNAUL 123001,MAHENDRAGARH,MAHENDRAGARH,HARYANA,0
13,AU SMALL FINANCE BANK LIMITED,AUBL0002108,PATAUDI-HAILYMANDI,JLZOPPNEWANJMNDIHILYMNDITUDIODTUDI122503,GURGAON,GURGAON,HARYANA,0
14,AU SMALL FINANCE BANK LIMITED,AUBL0002109,REWARI-CIRCULAR ROAD,6393 E 1 OPP HERO SHOWROOM NEAR DHARUHEDA CHUNGI CIRCULAR ROAD REWARI 123401,REWARI,REWARI,HARYANA,0
15,AU SMALL FINANCE BANK LIMITED,AUBL0002110,AMBALA-NICHOLSON ROAD,6351 15 16 NICHOLSON ROAD AMBALA CANTT AMBALA 134003,AMBALA,AMBALA,HARYANA,0
